Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time emo
-3.649448 -5.785909 -3.928876 -4.771401 -3.55633 -3.74882 -4.691362 -2.969208 -7.347159 -4.540973 -6.810318 -4.190236 -6.981827 -3.376205 -4.018197 -4.182782 -3.425102 -4.57381 -3.711116 -4.737875 -1.456694 -1.542411 -1.456946 -1.001968 -1.116327 -0.09168985 1.486166 3.331633 4.745383 3.648794 5.192919 6.968008 8.936217 8.134615 9.893922 8.666295 9.834124 10.93333 11.39753 10.61892 286.5732 1
-3.823743 -5.952648 -4.153964 -4.970259 -3.819116 -3.955029 -4.931064 -3.157329 -7.533361 -4.799487 -6.983043 -4.329521 -7.132382 -3.61619 -4.289311 -4.458218 -3.615584 -4.779163 -3.768885 -4.829726 -1.579298 -1.669227 -1.480719 -0.9484147 -1.042243 0.03957818 1.442839 3.375359 4.821141 3.885129 5.462916 7.423208 9.398114 8.301219 10.11389 8.996436 10.17076 11.21017 11.67931 10.87751 288.5771 1
-4.00562 -6.133317 -4.369166 -5.143383 -4.080415 -4.154942 -5.180017 -3.343773 -7.700386 -5.044624 -7.149934 -4.472013 -7.260516 -3.867665 -4.563114 -4.734763 -3.815659 -4.990917 -3.811044 -4.899823 -1.716144 -1.808107 -1.505199 -0.8972148 -0.9635279 0.1772809 1.391235 3.403568 4.885433 4.123711 5.738117 7.874655 9.87462 8.456338 10.31779 9.314998 10.51124 11.49207 11.957 11.13306 290.5812 1
-4.180954 -6.327497 -4.568192 -5.297128 -4.334996 -4.358052 -5.441645 -3.529268 -7.854755 -5.266959 -7.328769 -4.622455 -7.381828 -4.106037 -4.834382 -5.003167 -4.022819 -5.200149 -3.850245 -4.945289 -1.861356 -1.950123 -1.538275 -0.8418044 -0.8876339 0.311142 1.334323 3.419261 4.933753 4.362846 6.010585 8.329033 10.35908 8.596624 10.49799 9.628963 10.84878 11.77611 12.22442 11.38931 292.5852 1
-4.367662 -6.542217 -4.763107 -5.431037 -4.585702 -4.56125 -5.697826 -3.709163 -7.998844 -5.453296 -7.525657 -4.780535 -7.507981 -4.340185 -5.102377 -5.264977 -4.234461 -5.399868 -3.887781 -4.983551 -2.008685 -2.093751 -1.575474 -0.7780805 -0.8042243 0.4542573 1.273207 3.435085 4.979688 4.60397 6.264434 8.806996 10.82572 8.732906 10.6856 9.948029 11.16505 12.05273 12.49889 11.63919 294.5892 1
-4.512881 -6.72621 -4.952313 -5.562564 -4.830936 -4.763858 -5.949155 -3.880663 -8.134004 -5.625556 -7.722098 -4.946432 -7.621503 -4.569596 -5.371588 -5.528252 -4.449997 -5.594049 -3.929338 -5.015423 -2.16171 -2.240403 -1.620482 -0.7143328 -0.7152481 0.5984251 1.21319 3.444372 5.012952 4.836017 6.518207 9.29093 11.28627 8.856381 10.85005 10.26667 11.48061 12.32747 12.7564 11.88956 296.5932 1
-4.659315 -6.880105 -5.130901 -5.705345 -5.068371 -4.959687 -6.190778 -4.034215 -8.263949 -5.79409 -7.903812 -5.095064 -7.71069 -4.802521 -5.634876 -5.790745 -4.667112 -5.785292 -3.961607 -5.026854 -2.322487 -2.392552 -1.673519 -0.6587586 -0.6236305 0.7367519 1.151151 3.441312 5.040177 5.063478 6.760129 9.762288 11.72556 8.968905 11.0219 10.58286 11.78858 12.59589 13.02318 12.13453 298.5972 1
-4.831779 -7.0283 -5.302157 -5.867465 -5.303257 -5.164492 -6.427271 -4.167799 -8.404131 -5.961388 -8.070335 -5.217725 -7.792214 -5.045905 -5.893668 -6.052266 -4.882062 -5.978874 -3.986692 -5.017381 -2.491436 -2.553481 -1.733734 -0.6079695 -0.526314 0.8791934 1.088709 3.428835 5.067448 5.291839 7.015268 10.22064 12.16528 9.078447 11.19391 10.9052 12.11436 12.85618 13.28722 12.37506 300.6012 1
-5.005109 -7.169647 -5.469841 -6.047276 -5.547784 -5.382722 -6.660425 -4.277786 -8.545883 -6.131564 -8.224463 -5.322047 -7.875565 -5.29487 -6.153403 -6.310348 -5.093678 -6.160424 -4.02014 -5.011469 -2.66639 -2.716664 -1.791074 -0.5591243 -0.4279023 1.014338 1.027688 3.406508 5.095746 5.519794 7.267161 10.66341 12.58245 9.189099 11.3861 11.23311 12.43503 13.10697 13.56937 12.62217 302.6052 1
-5.191042 -7.331293 -5.651006 -6.243401 -5.788533 -5.604519 -6.900308 -4.388233 -8.702639 -6.297597 -8.367343 -5.426121 -7.967311 -5.542657 -6.406265 -6.555733 -5.292273 -6.326236 -4.064493 -5.033712 -2.832675 -2.874066 -1.837552 -0.5102753 -0.3363042 1.151973 0.9686544 3.382813 5.130931 5.750292 7.531506 11.09122 12.99807 9.304095 11.58842 11.55805 12.76464 13.34923 13.85925 12.88361 304.6092 1
-5.358418 -7.488188 -5.832401 -6.444849 -6.028037 -5.829018 -7.140629 -4.507542 -8.853724 -6.446489 -8.494081 -5.544215 -8.064035 -5.770535 -6.654802 -6.79662 -5.487021 -6.485577 -4.11535 -5.07988 -2.997656 -3.028468 -1.880615 -0.4672337 -0.2515538 1.288423 0.9073134 3.353633 5.159542 5.975348 7.796587 11.50052 13.41767 9.41096 11.77356 11.86887 13.08957 13.57929 14.135 13.14811 306.6132 1
-5.57434 -7.650462 -5.993334 -6.64438 -6.262924 -6.058387 -7.355218 -4.614018 -8.978576 -6.572649 -8.601825 -5.654348 -8.162555 -5.991597 -6.891805 -7.036218 -5.678852 -6.643037 -4.16451 -5.133136 -3.166629 -3.182289 -1.927385 -0.427788 -0.17361 1.437878 0.8390267 3.317847 5.189791 6.194222 8.052441 11.90302 13.82968 9.509595 11.95218 12.16015 13.39594 13.79155 14.39699 13.39218 308.6172 1
-5.718474 -7.758615 -6.118051 -6.838157 -6.490415 -6.290069 -7.537243 -4.697072 -9.086578 -6.692151 -8.703461 -5.746738 -8.257136 -6.215681 -7.122412 -7.269861 -5.863103 -6.793732 -4.207447 -5.180311 -3.336561 -3.337281 -1.981912 -0.3942067 -0.1148766 1.571619 0.7647151 3.271814 5.202613 6.398809 8.289072 12.28972 14.21039 9.588952 12.11109 12.42581 13.67171 13.98742 14.63496 13.60981 310.6212 1
-5.812934 -7.819083 -6.213943 -7.009891 -6.706615 -6.510404 -7.679408 -4.770703 -9.181514 -6.807795 -8.81398 -5.833598 -8.339109 -6.422966 -7.346763 -7.490234 -6.042353 -6.941113 -4.248373 -5.210967 -3.507426 -3.49381 -2.040085 -0.3710991 -0.07578458 1.705413 0.6833583 3.213478 5.201885 6.57873 8.514798 12.65656 14.57094 9.652267 12.24293 12.66121 13.93219 14.16643 14.84746 13.81157 312.6252 1
-5.953535 -7.892096 -6.307052 -7.159461 -6.898956 -6.706916 -7.786375 -4.861319 -9.273216 -6.915508 -8.924156 -5.906216 -8.42149 -6.612619 -7.547732 -7.686088 -6.201141 -7.088943 -4.298158 -5.244313 -3.662857 -3.643807 -2.093904 -0.3532341 -0.04593758 1.815517 0.6020085 3.156252 5.200375 6.741437 8.707811 13.01643 14.90024 9.721533 12.38121 12.87184 14.16902 14.33876 15.07356 14.02552 314.6293 1
-6.068532 -7.930263 -6.403224 -7.30334 -7.073931 -6.890758 -7.880579 -4.968228 -9.368088 -7.037393 -9.007192 -5.975027 -8.500997 -6.789133 -7.73311 -7.865274 -6.348077 -7.233792 -4.362049 -5.2873 -3.80605 -3.792511 -2.142364 -0.3458375 -0.0217483 1.915926 0.5196972 3.096752 5.193866 6.88101 8.885542 13.3615 15.21125 9.789351 12.50845 13.06517 14.39999 14.50862 15.28901 14.2479 316.6333 1
-6.143434 -7.914725 -6.497791 -7.425588 -7.24301 -7.073912 -7.979384 -5.080801 -9.455631 -7.170168 -9.056327 -6.050383 -8.548235 -6.952635 -7.912812 -8.038349 -6.493791 -7.36906 -4.423626 -5.319651 -3.944206 -3.940953 -2.192504 -0.3375404 -0.01060469 2.001561 0.4379517 3.032138 5.179272 6.992208 9.043677 13.67478 15.50669 9.846953 12.62584 13.24839 14.61326 14.66963 15.49042 14.46787 318.6373 1
-6.197495 -7.881277 -6.581623 -7.511777 -7.407378 -7.24997 -8.088915 -5.177587 -9.531584 -7.292059 -9.089239 -6.127155 -8.563568 -7.103598 -8.090183 -8.208004 -6.639362 -7.496484 -4.458169 -5.335741 -4.081195 -4.086356 -2.246336 -0.32014 -0.005307831 2.095087 0.3579762 2.963585 5.162069 7.077672 9.193484 13.96036 15.80171 9.894059 12.7267 13.42022 14.8119 14.81378 15.66297 14.67377 320.6413 1
-6.262718 -7.86157 -6.654626 -7.56348 -7.562315 -7.395927 -8.199577 -5.248284 -9.59336 -7.38906 -9.127483 -6.188801 -8.568695 -7.245054 -8.253447 -8.367833 -6.774968 -7.614212 -4.468455 -5.340938 -4.212945 -4.223399 -2.302723 -0.28744 0.004505109 2.191416 0.2747554 2.894725 5.13494 7.148792 9.323967 14.23047 16.06504 9.934289 12.82485 13.58423 14.97827 14.94581 15.82613 14.85648 322.6453 1
-6.34252 -7.876932 -6.707528 -7.595181 -7.700431 -7.499192 -8.289103 -5.283226 -9.644433 -7.461534 -9.187346 -6.221518 -8.588682 -7.373034 -8.395309 -8.515253 -6.895603 -7.727723 -4.469548 -5.338442 -4.337725 -4.35145 -2.352482 -0.2467922 0.02921697 2.287954 0.1936143 2.831524 5.102568 7.217968 9.446821 14.48657 16.27723 9.971783 12.90198 13.73719 15.11915 15.05839 15.9604 15.00948 324.6493 1
-6.31741 -7.880825 -6.737124 -7.639779 -7.81916 -7.564916 -8.363841 -5.282699 -9.683745 -7.517768 -9.259146 -6.223109 -8.630502 -7.489033 -8.514523 -8.64899 -6.999121 -7.834172 -4.472574 -5.334889 -4.453818 -4.475072 -2.397458 -0.2132729 0.05941128 2.365676 0.1070717 2.757388 5.051605 7.284108 9.548955 14.71274 16.42316 9.983895 12.95659 13.86642 15.22236 15.14978 16.0669 15.13589 326.6533 1
-6.43898 -7.96894 -6.750435 -7.68584 -7.91796 -7.61097 -8.411155 -5.275877 -9.698154 -7.532293 -9.309904 -6.197467 -8.669841 -7.594013 -8.60834 -8.770177 -7.088562 -7.935321 -4.473746 -5.314084 -4.562075 -4.592069 -2.425582 -0.1828481 0.09742004 2.440811 0.02470227 2.68311 5.011235 7.354929 9.638637 14.90271 16.54436 9.988635 13.01326 13.96753 15.31143 15.21931 16.17365 15.25316 328.6573 1
-6.438992 -7.995593 -6.762364 -7.746587 -8.002295 -7.669899 -8.473733 -5.25136 -9.703822 -7.536017 -9.362424 -6.163681 -8.703636 -7.687485 -8.698866 -8.878574 -7.170954 -8.026609 -4.465778 -5.294661 -4.664777 -4.70564 -2.437148 -0.1766403 0.1477101 2.495714 -0.05269519 2.595233 4.951231 7.426315 9.707482 15.04249 16.65161 9.963324 13.0446 14.0397 15.38604 15.27897 16.25548 15.36019 330.6613 1
-6.515285 -8.062063 -6.776 -7.788631 -8.066262 -7.720208 -8.534856 -5.226444 -9.691742 -7.529814 -9.40302 -6.120394 -8.722988 -7.768276 -8.76757 -8.966352 -7.235615 -8.109524 -4.457849 -5.274412 -4.758367 -4.806606 -2.436699 -0.1764594 0.2036541 2.540569 -0.1240909 2.506563 4.90097 7.494114 9.750565 15.15655 16.75416 9.937427 13.09496 14.08981 15.44124 15.32744 16.34507 15.46888 332.6653 1
-6.523221 -8.110982 -6.776635 -7.818874 -8.108755 -7.757021 -8.600517 -5.177686 -9.664541 -7.53654 -9.433839 -6.078562 -8.737196 -7.845921 -8.819861 -9.040872 -7.287095 -8.185339 -4.457694 -5.261381 -4.847765 -4.904235 -2.440175 -0.1878781 0.2527955 2.56912 -0.1908866 2.41188 4.847893 7.535385 9.79342 15.26165 16.8647 9.90851 13.12038 14.11868 15.49289 15.3678 16.39559 15.5684 334.6693 1
-6.5568 -8.167975 -6.770394 -7.844305 -8.131226 -7.776157 -8.66094 -5.1186 -9.621062 -7.539603 -9.454553 -6.047894 -8.732882 -7.890712 -8.84175 -9.098662 -7.320361 -8.251678 -4.457944 -5.255685 -4.921611 -4.986134 -2.450697 -0.2062869 0.2895865 2.604129 -0.2545741 2.3216 4.794269 7.553311 9.818778 15.36923 16.95088 9.886189 13.1289 14.14016 15.51673 15.40544 16.42636 15.65367 336.6733 1
-6.594696 -8.209786 -6.762931 -7.855446 -8.134073 -7.773782 -8.704033 -5.055011 -9.575343 -7.517427 -9.456983 -6.026326 -8.710923 -7.924222 -8.845265 -9.144279 -7.342044 -8.311616 -4.433273 -5.257151 -4.983581 -5.062725 -2.468202 -0.2298628 0.3194225 2.619486 -0.311369 2.238412 4.737772 7.547271 9.837699 15.4622 17.01733 9.856856 13.10433 14.14482 15.52921 15.42683 16.42134 15.71118 338.6774 1
-6.628263 -8.229706 -6.764689 -7.839897 -8.121608 -7.750022 -8.726971 -4.990553 -9.526747 -7.467716 -9.435159 -6.015615 -8.686994 -7.939517 -8.830454 -9.173054 -7.350124 -8.361355 -4.386128 -5.267624 -5.034962 -5.131935 -2.491308 -0.2604417 0.3432275 2.635611 -0.3645984 2.158169 4.675429 7.52011 9.835367 15.51395 17.06389 9.812088 13.05953 14.12133 15.52235 15.42233 16.39904 15.74697 340.6814 1
-6.596955 -8.21533 -6.760027 -7.798626 -8.102515 -7.707989 -8.718636 -4.914934 -9.468231 -7.411834 -9.405392 -5.995761 -8.659597 -7.96225 -8.808409 -9.192327 -7.353745 -8.408264 -4.319515 -5.276334 -5.083742 -5.201772 -2.516326 -0.3132055 0.3642459 2.631474 -0.4179945 2.078679 4.608603 7.479465 9.800801 15.53336 17.08702 9.759744 13.01596 14.07113 15.48329 15.39144 16.3688 15.76294 342.6854 1
-6.57558 -8.19793 -6.746584 -7.751348 -8.073802 -7.653513 -8.691067 -4.835616 -9.414983 -7.365826 -9.375468 -5.96332 -8.617032 -7.977316 -8.778005 -9.198665 -7.357108 -8.460236 -4.244781 -5.255096 -5.13021 -5.270751 -2.540955 -0.3759314 0.3808782 2.618329 -0.469434 2.001674 4.545397 7.437327 9.756276 15.53741 17.10664 9.712996 12.96731 14.01408 15.43369 15.3544 16.32958 15.77304 344.6894 1
-6.537854 -8.176195 -6.727005 -7.714881 -8.038537 -7.601283 -8.659055 -4.755776 -9.373278 -7.335246 -9.345368 -5.917397 -8.553853 -7.978162 -8.744149 -9.194371 -7.357543 -8.507367 -4.170578 -5.207867 -5.17269 -5.336663 -2.566213 -0.4423935 0.3991375 2.592454 -0.5109065 1.932768 4.478807 7.395504 9.694535 15.5275 17.10035 9.678964 12.91464 13.96621 15.37577 15.31619 16.28271 15.7845 346.6934 1
-6.518313 -8.16327 -6.714058 -7.691216 -7.989015 -7.554335 -8.636342 -4.686138 -9.347082 -7.307308 -9.327158 -5.854053 -8.4817 -7.978198 -8.697649 -9.175123 -7.349791 -8.541047 -4.090586 -5.157082 -5.202029 -5.392487 -2.588835 -0.4993478 0.4272507 2.571882 -0.5445024 1.879933 4.41438 7.354623 9.638489 15.51384 17.07547 9.658853 12.84979 13.93212 15.33032 15.2751 16.2187 15.78799 348.6974 1
-6.507177 -8.140124 -6.700342 -7.664181 -7.932158 -7.508943 -8.61861 -4.635534 -9.322146 -7.265488 -9.316647 -5.791928 -8.406854 -7.960297 -8.641183 -9.14195 -7.332835 -8.555168 -4.008537 -5.111666 -5.221595 -5.436668 -2.606285 -0.5423402 0.4545593 2.560964 -0.5711586 1.833599 4.353537 7.306211 9.590378 15.47893 17.03395 9.640405 12.76698 13.90048 15.28785 15.22636 16.13972 15.77967 350.7014 1
-6.529198 -8.123925 -6.676984 -7.624415 -7.864127 -7.456023 -8.589651 -4.601602 -9.303117 -7.196349 -9.308393 -5.731893 -8.340368 -7.916252 -8.570913 -9.089589 -7.302639 -8.549229 -3.932384 -5.082912 -5.230654 -5.46524 -2.612581 -0.5703437 0.4792448 2.563314 -0.5956898 1.791981 4.298371 7.252291 9.543064 15.41026 16.97479 9.620583 12.68926 13.86458 15.23482 15.17434 16.06927 15.76995 352.7054 1
-6.533171 -8.107008 -6.634813 -7.565307 -7.795478 -7.400648 -8.531695 -4.567931 -9.289785 -7.111964 -9.29619 -5.672045 -8.292857 -7.87675 -8.502112 -9.028792 -7.270432 -8.529896 -3.862764 -5.069532 -5.237618 -5.488762 -2.603852 -0.5928609 0.5043693 2.547347 -0.6148831 1.753802 4.245869 7.196758 9.491287 15.31404 16.89888 9.598364 12.62413 13.82063 15.17033 15.12308 16.00903 15.74881 354.7094 1
-6.605114 -8.155533 -6.588849 -7.501361 -7.728799 -7.34376 -8.454094 -4.539178 -9.287848 -7.025501 -9.271856 -5.61935 -8.264996 -7.815068 -8.429928 -8.963837 -7.232573 -8.513133 -3.806066 -5.068119 -5.237618 -5.498825 -2.583025 -0.6092288 0.5274444 2.529926 -0.6283626 1.724655 4.201584 7.157075 9.437307 15.22258 16.82384 9.587809 12.56694 13.77762 15.10506 15.08331 15.95843 15.72961 356.7134 1
-6.584047 -8.173517 -6.551292 -7.455174 -7.667469 -7.301059 -8.377471 -4.50875 -9.289467 -6.950295 -9.242567 -5.567219 -8.251367 -7.769624 -8.369291 -8.90112 -7.199812 -8.488584 -3.753138 -5.068021 -5.23583 -5.503132 -2.556463 -0.6236235 0.5372421 2.503705 -0.6333627 1.691903 4.153522 7.119666 9.374454 15.13988 16.75088 9.575935 12.51492 13.72067 15.03185 15.05306 15.90959 15.70761 358.7174 1
-6.623038 -8.217072 -6.516953 -7.411695 -7.601794 -7.252782 -8.296774 -4.494788 -9.286964 -6.870765 -9.206629 -5.516032 -8.24302 -7.706256 -8.301104 -8.832626 -7.163573 -8.458127 -3.710969 -5.059601 -5.224503 -5.494412 -2.532112 -0.6255209 0.5349495 2.474497 -0.6351978 1.667737 4.12155 7.077838 9.307091 15.0583 16.68281 9.574406 12.47318 13.6577 14.95687 15.01689 15.86211 15.69102 360.7214 1
-6.581164 -8.222761 -6.482086 -7.376194 -7.531935 -7.197248 -8.236025 -4.475849 -9.273259 -6.799904 -9.176131 -5.453051 -8.250139 -7.651043 -8.234063 -8.759747 -7.123137 -8.414512 -3.677732 -5.049509 -5.206933 -5.472923 -2.523074 -0.6179044 0.5131932 2.465488 -0.6390014 1.636201 4.096591 7.014464 9.242944 14.96929 16.62095 9.561538 12.42279 13.57864 14.88244 14.97512 15.79749 15.67151 362.7255 1
-6.633218 -8.260298 -6.449539 -7.334948 -7.470345 -7.12992 -8.166662 -4.441771 -9.248503 -6.73039 -9.145172 -5.371385 -8.257036 -7.597003 -8.164798 -8.688332 -7.086372 -8.366756 -3.654075 -5.038319 -5.188634 -5.44157 -2.522183 -0.599891 0.4886456 2.465962 -0.6474303 1.607975 4.083981 6.943459 9.168491 14.91385 16.55828 9.557365 12.39341 13.51175 14.79382 14.92922 15.74434 15.64058 364.7295 1
-6.642366 -8.270976 -6.430404 -7.309989 -7.409831 -7.059217 -8.105098 -4.391874 -9.230208 -6.673801 -9.111506 -5.307761 -8.263818 -7.537037 -8.097201 -8.61649 -7.051577 -8.315315 -3.653163 -5.033288 -5.169255 -5.403402 -2.524284 -0.5821574 0.461509 2.456861 -0.6615987 1.577734 4.059619 6.866006 9.101713 14.88339 16.51002 9.543405 12.34063 13.44857 14.71117 14.8888 15.67674 15.59539 366.7335 1
-6.67759 -8.282772 -6.403584 -7.280512 -7.351409 -6.98301 -8.041662 -4.326444 -9.20092 -6.620763 -9.058885 -5.27793 -8.260365 -7.469741 -8.031333 -8.550586 -7.011759 -8.268444 -3.673531 -5.022173 -5.148626 -5.365197 -2.523978 -0.5676485 0.4368158 2.437497 -0.6790613 1.551801 4.031621 6.781547 9.021781 14.86107 16.44044 9.522103 12.30625 13.3816 14.61396 14.84512 15.62737 15.53965 368.7375 1
-6.672918 -8.271733 -6.363498 -7.248205 -7.293728 -6.91202 -7.985489 -4.248689 -9.160438 -6.579127 -8.992493 -5.257724 -8.231512 -7.415519 -7.979182 -8.490936 -6.96923 -8.224836 -3.698641 -4.998106 -5.130344 -5.329868 -2.525765 -0.5555113 0.4053771 2.417501 -0.6998576 1.529945 3.998967 6.688959 8.947307 14.8216 16.3551 9.486389 12.27381 13.29551 14.51914 14.79236 15.57401 15.47346 370.7415 1
-6.672583 -8.247441 -6.305364 -7.202732 -7.237701 -6.848844 -7.929939 -4.173087 -9.113263 -6.544867 -8.921608 -5.228855 -8.164172 -7.359687 -7.931543 -8.430668 -6.924536 -8.185065 -3.720618 -4.96302 -5.111111 -5.292002 -2.532595 -0.5426502 0.3600139 2.412788 -0.7268469 1.513245 3.969491 6.598157 8.87 14.76358 16.24379 9.448712 12.25596 13.19928 14.41575 14.72508 15.52308 15.39447 372.7455 1
-6.63241 -8.192538 -6.238078 -7.150979 -7.181575 -6.7866 -7.880383 -4.102723 -9.063808 -6.507804 -8.854539 -5.197323 -8.077366 -7.308432 -7.880389 -8.367955 -6.876284 -8.144615 -3.74202 -4.926351 -5.09368 -5.257928 -2.53981 -0.5297765 0.3055323 2.396193 -0.7589754 1.496397 3.936775 6.519665 8.799299 14.6843 16.1259 9.409224 12.23188 13.09823 14.31236 14.64257 15.45678 15.29761 374.7495 1
-6.60208 -8.139528 -6.160418 -7.103805 -7.124019 -6.717668 -7.837668 -4.042238 -9.001387 -6.451939 -8.794304 -5.170785 -7.996599 -7.267759 -7.819497 -8.30619 -6.822489 -8.104806 -3.766343 -4.891683 -5.079032 -5.224122 -2.541356 -0.5163528 0.2618853 2.394311 -0.7943582 1.477593 3.902109 6.464283 8.739116 14.59201 16.01152 9.367408 12.19741 13.00423 14.21348 14.54498 15.37918 15.18587 376.7535 1
-6.596642 -8.113627 -6.082924 -7.066375 -7.063307 -6.645024 -7.796983 -3.997409 -8.929356 -6.37934 -8.746528 -5.156964 -7.932544 -7.212247 -7.750612 -8.242848 -6.765613 -8.062992 -3.78862 -4.852736 -5.065165 -5.186771 -2.531739 -0.4975858 0.2357585 2.390616 -0.8279976 1.458644 3.874481 6.43042 8.684242 14.48837 15.89172 9.320139 12.1542 12.92286 14.11726 14.43225 15.29217 15.06384 378.7575 1
-6.537356 -8.090112 -6.023624 -7.044957 -6.991911 -6.579226 -7.766098 -3.956159 -8.859552 -6.313532 -8.720019 -5.138684 -7.87818 -7.156701 -7.674822 -8.170916 -6.7035 -8.008514 -3.788598 -4.814003 -5.044361 -5.139675 -2.510446 -0.4752478 0.220197 2.393096 -0.8575517 1.439424 3.85083 6.410259 8.633294 14.36153 15.75999 9.259247 12.10335 12.83947 14.02842 14.31709 15.19866 14.93529 380.7615 1
-6.555291 -8.102535 -5.969152 -7.016306 -6.911849 -6.513107 -7.718886 -3.922087 -8.790326 -6.241985 -8.696522 -5.114169 -7.810285 -7.087906 -7.588312 -8.090469 -6.641335 -7.946246 -3.769585 -4.773327 -5.016627 -5.084963 -2.476913 -0.4513435 0.2127014 2.399053 -0.8775334 1.431393 3.833831 6.396141 8.591125 14.20953 15.63353 9.194536 12.03694 12.74591 13.95451 14.20479 15.09834 14.8102 382.7655 1
-6.50232 -8.075269 -5.918625 -6.993785 -6.830341 -6.453068 -7.663005 -3.90319 -8.740044 -6.170527 -8.661972 -5.088713 -7.738188 -7.01442 -7.494228 -8.000325 -6.57319 -7.867759 -3.744994 -4.737554 -4.977002 -5.021079 -2.440625 -0.4347471 0.2006928 2.386334 -0.883614 1.427887 3.822431 6.371758 8.537019 14.02103 15.50212 9.11848 11.97367 12.62467 13.87245 14.09406 15.00389 14.68625 384.7695 1
-6.564823 -8.08354 -5.881806 -6.967947 -6.747842 -6.390559 -7.588086 -3.915836 -8.707875 -6.106406 -8.588628 -5.060904 -7.672626 -6.920248 -7.391175 -7.904181 -6.499807 -7.785901 -3.728771 -4.695681 -4.927775 -4.948421 -2.408449 -0.4126647 0.1881454 2.386657 -0.8822021 1.436791 3.834775 6.33604 8.49626 13.82022 15.40302 9.054768 11.91547 12.49863 13.81142 13.98075 14.91984 14.57215 386.7736 1
-6.521008 -8.047559 -5.870121 -6.95371 -6.679946 -6.340528 -7.54178 -3.938661 -8.69508 -6.063522 -8.494723 -5.042117 -7.638401 -6.824966 -7.297703 -7.809499 -6.418852 -7.694808 -3.712407 -4.651073 -4.868705 -4.873408 -2.385028 -0.3944322 0.1771192 2.388457 -0.8775647 1.44228 3.849195 6.283001 8.440007 13.63062 15.30649 8.99413 11.86734 12.37696 13.74429 13.87983 14.85386 14.47004 388.7776 1
-6.541545 -8.038109 -5.872098 -6.943745 -6.627847 -6.293683 -7.520177 -3.954574 -8.688438 -6.012555 -8.409433 -5.030984 -7.625147 -6.731026 -7.212411 -7.726022 -6.335129 -7.608756 -3.686139 -4.589824 -4.801444 -4.801749 -2.35914 -0.3810851 0.1758712 2.397448 -0.8656374 1.458904 3.872392 6.224719 8.386198 13.4795 15.22458 8.955376 11.8279 12.28047 13.6899 13.79157 14.79536 14.37188 390.7816 1
-6.534096 -8.022334 -5.883292 -6.949149 -6.59368 -6.256245 -7.524879 -3.953949 -8.691374 -5.959318 -8.364953 -5.012385 -7.618739 -6.651648 -7.142725 -7.661225 -6.247859 -7.531211 -3.64499 -4.521762 -4.72699 -4.732465 -2.331389 -0.3658739 0.175496 2.406277 -0.8421108 1.484782 3.897019 6.172286 8.327249 13.35893 15.12679 8.92615 11.79152 12.20924 13.62632 13.72051 14.74233 14.28272 392.7856 1
-6.526839 -8.018658 -5.903162 -6.969552 -6.569176 -6.225888 -7.527055 -3.93467 -8.700866 -5.927049 -8.35227 -4.964735 -7.609633 -6.587042 -7.087294 -7.613048 -6.167902 -7.458238 -3.5981 -4.464689 -4.653165 -4.663723 -2.304793 -0.3399918 0.1737712 2.418878 -0.811824 1.521095 3.930524 6.131645 8.285885 13.26448 15.01976 8.902144 11.74937 12.15896 13.56032 13.65789 14.6777 14.19686 394.7896 1
-6.511615 -8.031765 -5.93575 -7.009554 -6.557386 -6.204236 -7.531032 -3.91858 -8.7227 -5.927989 -8.345547 -4.90797 -7.609455 -6.517357 -7.044654 -7.573004 -6.097252 -7.382171 -3.561106 -4.435587 -4.579165 -4.591107 -2.280063 -0.3014998 0.1743899 2.42694 -0.7818591 1.561982 3.974749 6.102328 8.256311 13.19584 14.91615 8.872072 11.71376 12.12507 13.49337 13.60817 14.61904 14.11432 396.7936 1
-6.497465 -8.061327 -5.967405 -7.048725 -6.561793 -6.200107 -7.535081 -3.918571 -8.754135 -5.93099 -8.327291 -4.876448 -7.627474 -6.45809 -7.021448 -7.545433 -6.033189 -7.308673 -3.534365 -4.417228 -4.515064 -4.523473 -2.255835 -0.2588502 0.1722278 2.442756 -0.7538447 1.599975 4.018545 6.070766 8.242204 13.14911 14.84744 8.837128 11.6828 12.09568 13.44745 13.56583 14.57193 14.03847 398.7976 1
-6.50681 -8.105651 -5.996055 -7.075305 -6.578594 -6.214619 -7.543224 -3.937872 -8.800807 -5.912139 -8.301566 -4.863632 -7.656211 -6.405772 -7.01103 -7.532938 -5.96404 -7.24464 -3.51096 -4.394152 -4.457343 -4.461472 -2.226776 -0.2165364 0.1720277 2.454531 -0.7276459 1.635769 4.062104 6.031043 8.229632 13.10823 14.80246 8.80133 11.66887 12.06571 13.41462 13.52042 14.54101 13.96281 400.8016 1
-6.552807 -8.153556 -6.010565 -7.075986 -6.603228 -6.237588 -7.555636 -3.961891 -8.846539 -5.885088 -8.279472 -4.845728 -7.674554 -6.353825 -7.006535 -7.537884 -5.891434 -7.194537 -3.487494 -4.368013 -4.400519 -4.406547 -2.194565 -0.174837 0.178648 2.454984 -0.6959845 1.670315 4.104413 5.977898 8.215882 13.05665 14.76355 8.770507 11.65309 12.02956 13.38701 13.47186 14.50878 13.88761 402.8056 1
