PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp emotion ID Trial
-21.43087 -5.019822 -22.28593 -20.70348 -26.17508 -5.921302 -21.77946 -24.06246 -25.27761 -19.184 1 20 62
2.583624 -21.7542 22.79812 2.528253 32.53248 -12.84521 14.53981 -12.97549 33.7925 6.799987 1 20 66
-9.146395 -16.63102 -4.019626 -11.87979 48.44235 -15.565 34.62481 5.766749 48.0705 8.851398 1 20 72
10.16312 12.85957 -5.748112 9.830199 30.99477 12.82204 17.90222 44.14427 31.6042 18.28581 1 20 77
-22.01299 -44.17637 -21.82367 -22.11053 14.8731 -45.10589 -7.447946 -12.00285 14.52476 -16.14249 1 20 79
19.30446 2.015274 14.41791 19.39918 -8.430958 -0.09633038 -9.3545 -0.3578877 -8.460032 3.159679 1 20 81
12.76 11.54384 -27.23121 12.32249 26.36056 0.5402249 24.70519 37.55224 28.53657 14.1211 1 20 87
-16.25431 -36.04187 -9.310434 -17.41566 30.14338 -33.58582 0.6466222 -16.31444 29.41383 -7.635411 1 20 90
21.00001 0.6109121 11.73277 20.77267 46.38583 1.841227 49.48054 7.195014 45.17213 22.6879 1 20 92
-29.59763 0.4449296 -12.66015 -29.26931 6.364539 1.077927 15.96358 34.11599 7.285172 -0.6972181 1 20 96
-8.200259 3.653307 12.19966 -6.944932 13.93481 5.138909 -3.278583 0.4868876 13.51058 3.38893 1 20 99
6.831857 -6.046585 -3.269848 6.877484 0.2024873 -5.219313 8.682547 6.143437 0.01207359 1.579349 1 20 103
42.40532 7.219553 8.564376 42.4049 44.62466 6.018343 44.46495 37.6364 44.64683 30.88726 1 20 111
-4.37109 18.90244 -16.6358 -2.829364 40.14992 16.22923 47.61324 60.98045 39.31849 22.15084 1 20 113
-7.132816 -14.67193 -15.98093 -6.811179 -18.13998 -17.03488 0.5868158 4.005687 -17.88757 -10.34076 1 20 114
-1.962564 -3.257271 -8.146531 -3.749059 23.5218 -2.819617 -0.6858543 23.28148 23.21415 5.488504 1 20 116
-8.750587 -6.692914 -27.43979 -8.544261 35.47292 -8.818163 35.9455 29.91879 35.139 8.470054 1 20 119
28.20759 11.97637 9.872638 29.25126 5.193814 11.79752 -15.50504 17.8899 5.259379 11.54927 1 20 128
13.84352 12.24501 2.508387 13.25128 8.864893 11.56527 23.09016 22.70211 10.03945 13.12334 1 20 131
7.95695 -12.05543 -5.877322 7.229654 6.609362 -12.20461 21.61205 1.951895 7.206906 2.492162 1 20 134
33.18933 12.62438 -0.4642145 32.01797 42.87755 11.82759 42.54921 37.3627 42.23439 28.24654 1 20 140
3.243402 -8.99402 10.14084 3.843501 24.03654 -9.176655 58.61034 14.89171 23.69779 13.36594 1 20 142
15.26318 10.90059 10.3032 15.91508 34.37871 9.716013 62.52943 31.42944 33.38538 24.869 2 20 4
-4.698133 -4.74308 15.4632 -4.077238 29.42043 -3.163622 33.65026 -4.506955 29.63814 9.664778 2 20 6
14.18282 5.96281 -0.665969 12.43853 16.06283 8.322393 -3.427501 -16.42798 16.41892 5.874095 2 20 12
40.7961 33.46367 8.144783 38.75672 27.39688 31.06381 44.13288 50.75658 27.61857 33.57 2 20 16
10.06534 8.642515 16.6886 8.491021 7.29733 8.968057 21.78977 12.55878 6.916654 11.26867 2 20 19
27.59621 -14.30499 8.445312 25.59925 52.56987 -15.24478 55.21669 55.44178 53.18088 27.61114 2 20 21
50.01762 43.99358 5.080006 48.88324 58.64094 40.4812 84.26467 63.02958 56.94487 50.14841 2 20 23
-1.292382 -7.894674 -7.873784 -1.380134 34.16331 -8.65039 23.29891 43.36329 34.903 12.07079 2 20 29
22.48853 45.24672 5.847578 23.76787 33.77459 43.91237 47.44988 50.16441 35.18189 34.20375 2 20 30
15.48553 -11.15738 6.440944 15.24908 2.46493 -11.91392 24.58735 14.0188 2.542284 6.413069 2 20 32
59.19112 18.97319 25.87571 57.42803 77.55305 18.36954 110.9496 39.53424 76.65303 53.83639 2 20 34
44.86619 18.57648 24.21442 33.66133 27.9694 15.58731 14.13353 43.51336 27.65451 27.79739 2 20 37
25.91947 27.34236 5.075999 26.68297 38.97282 25.53012 27.3129 18.52064 37.87725 25.91495 2 20 42
2.841277 -4.931963 -1.948828 1.027184 12.10667 -7.232017 13.56236 15.05394 11.95252 4.714571 2 20 45
8.423086 -0.7555584 -10.79524 5.667031 68.75507 -1.71194 72.03849 58.8509 69.01182 29.94263 2 20 46
49.03516 45.22829 -9.617212 46.78214 55.93002 43.95955 90.00189 59.92913 56.1979 48.60521 2 20 50
6.370418 -8.738952 -2.180001 6.800447 31.54824 -9.548189 25.33247 13.20254 30.9461 10.41478 2 20 52
4.838006 15.30851 5.567089 5.714133 3.288275 17.56862 3.393198 6.945211 4.191392 7.423826 2 20 53
0.7275808 -24.5524 1.862956 -0.3519331 -2.402801 -24.8126 -5.242221 -6.789426 -1.625336 -7.020688 2 20 58
24.54138 1.696509 6.143266 23.93071 22.62445 3.463891 -15.97951 -7.855768 20.26023 8.758351 2 20 59
10.84679 10.40615 7.480633 9.756803 36.708 8.099062 51.12986 32.2693 36.83667 22.61481 2 20 61
21.36119 19.46244 10.06862 21.16532 44.76848 16.02608 46.95496 45.97906 43.49151 29.91974 2 20 63
-13.34859 -45.35977 -0.1409243 -13.96659 11.31738 -44.41165 4.602884 -31.90845 11.68993 -13.50287 2 20 68
26.22462 16.96923 5.216081 26.05212 28.88842 14.65271 37.22732 32.83243 28.15108 24.02378 2 20 70
-19.89517 8.263762 -30.21004 -18.33472 -21.26153 5.386011 -20.58466 24.86676 -20.23104 -10.22229 2 20 74
15.51994 -9.503214 6.740334 14.1613 19.47246 -10.14023 20.03569 7.103434 19.22708 9.179643 2 20 75
-1.382641 -44.30264 14.8987 -3.496375 -16.50869 -36.42186 -29.74704 -41.82121 -17.8996 -19.63126 2 20 82
26.70983 13.98192 12.32492 24.90495 27.24575 14.76762 32.72881 30.54812 26.45018 23.29579 2 20 85
-4.559714 -11.11779 -1.088655 -3.980113 -13.11875 -14.22215 -8.736466 -35.56099 -13.47578 -11.76227 2 20 86
-3.239784 -29.09793 1.694133 -4.776496 0.5491447 -27.32573 -34.02357 -5.763361 1.236849 -11.19408 2 20 88
-14.79776 -27.00353 -21.32442 -13.93225 1.242041 -26.53364 1.122405 -9.61653 2.413856 -12.04776 2 20 94
-7.270798 -9.758136 -16.69292 -6.525157 10.38147 -11.19277 21.83836 18.06009 8.954833 0.8661095 2 20 95
15.48143 -0.6102651 -14.36886 13.17589 19.27728 -0.9904546 35.01559 0.4604746 18.5158 9.550764 2 20 98
12.05874 -24.27488 13.42615 11.61202 29.14812 -24.53248 55.75546 13.93251 29.51176 12.95971 2 20 101
54.78558 19.21332 29.68169 53.70475 6.486883 19.63621 0.8336447 -17.4025 5.481536 19.1579 2 20 106
18.1082 -3.897889 15.37056 17.24459 6.977805 -3.700941 -4.056262 -3.926818 7.041339 5.462287 2 20 108
-23.00672 -22.86801 -19.06614 -24.16972 6.701126 -22.69212 3.056648 0.5623541 6.870608 -10.51244 2 20 117
11.40459 -0.7963431 -20.3127 9.349856 3.178517 -0.8945967 6.058705 3.522968 2.678802 1.576645 2 20 120
0.2438447 -8.716024 -9.362905 -0.9131255 14.1635 -9.775527 10.50026 23.98331 14.40956 3.836989 2 20 122
38.69049 16.01632 13.88175 39.63521 12.57768 15.16992 -67.62582 16.79648 12.83659 10.88651 2 20 127
30.35312 42.87394 21.31539 33.48213 26.24365 43.58935 32.10805 23.49883 27.70102 31.24061 2 20 130
13.28121 14.49413 7.153384 5.974471 2.165893 13.93839 40.73492 21.832 3.37143 13.66065 2 20 132
-4.343136 -0.6789436 -9.704571 -2.968872 23.62274 -2.213412 21.38472 46.38068 23.67437 10.57262 2 20 133
-42.90611 3.361614 -49.57848 -38.39296 8.889875 3.380016 51.2364 -42.89338 11.84812 -10.56166 2 20 137
30.50932 9.362445 5.657636 28.13068 29.99821 6.818909 -7.044217 41.2753 30.60061 19.47877 2 20 138
23.31252 13.29658 0.1953104 23.81032 27.69809 10.01268 51.60368 28.73774 26.73117 22.82201 3 20 2
16.01716 7.84789 -11.24808 17.55793 32.0153 6.691534 34.39834 33.61645 31.27538 18.68577 3 20 5
17.05733 1.143316 15.59884 15.58865 33.96945 3.139844 58.78279 10.60011 34.698 21.17537 3 20 7
6.742174 10.77853 -13.01439 6.389189 44.23766 9.021168 34.86111 24.54349 43.74963 18.58984 3 20 8
16.17236 14.52244 -2.321867 17.85473 47.37076 13.0881 42.14161 33.75719 46.32794 25.43481 3 20 18
18.45127 22.02147 -4.538503 18.45068 13.7446 19.74648 39.4733 51.24014 13.8209 21.37893 3 20 20
30.53249 -9.847584 14.27008 30.36736 47.27766 -9.161284 28.9809 18.73795 47.02519 22.02031 3 20 24
8.513998 21.1519 11.95939 8.744969 8.234882 21.24907 15.24327 9.819433 9.240131 12.68412 3 20 26
1.633821 -14.46357 4.148289 3.522211 13.69588 -15.43207 -6.287393 11.97774 12.92398 1.302099 3 20 27
12.43482 12.32274 -3.903492 11.70821 31.27665 10.67546 18.27691 20.83069 30.61094 16.02588 3 20 33
28.04815 16.74747 16.02101 28.13632 68.92339 21.42484 81.22525 40.18693 68.9971 41.07894 3 20 36
12.89581 -17.16428 4.322967 13.70637 36.22028 -20.77406 36.93484 9.6782 36.11866 12.43764 3 20 39
2.202547 -4.371856 -4.616288 1.66433 13.17318 -7.049179 26.13979 16.10176 12.85505 6.233259 3 20 41
-18.52153 -16.83363 -17.77396 -16.04742 29.27385 -16.61246 26.87064 1.31615 30.0725 0.1937938 3 20 43
-20.43731 8.193095 -16.32929 -19.29866 -5.92986 10.48083 -8.651797 -8.602418 -4.347818 -7.213692 3 20 48
15.32087 -7.400616 3.358953 15.98037 -1.1882 -9.228853 -8.76839 -3.796545 -0.851814 0.3806423 3 20 64
29.93731 -52.80226 15.79966 27.96867 31.73696 -51.00731 52.78402 -22.38652 31.87982 7.10115 3 20 67
12.89024 0.1073991 5.366348 11.24473 12.75457 2.694021 8.978222 -3.52151 12.62869 7.015857 3 20 69
2.54109 13.83886 -9.58534 3.005698 6.678987 12.18452 20.72394 42.3892 7.181282 10.99536 3 20 71
7.102994 -6.974931 10.86909 7.455715 26.18621 -7.232034 31.42798 17.37589 26.24783 12.49542 3 20 76
4.35353 -19.78261 -2.92348 3.561747 46.52538 -20.52253 24.54183 29.33013 47.00476 12.45431 3 20 78
19.85939 36.60946 5.172303 19.3808 6.39529 39.1532 20.98341 13.03305 5.199737 18.42074 3 20 83
6.59014 10.4062 -10.04547 7.17006 34.40613 9.780392 77.37241 15.06649 35.07639 20.64697 3 20 91
28.02843 7.668555 21.30295 25.34215 22.02493 5.484537 32.99049 29.79744 20.84234 21.49798 3 20 93
26.32247 11.04305 7.574894 26.50095 2.034243 12.25841 13.06083 -18.63202 2.47525 9.18201 3 20 97
31.83474 10.3872 6.344395 31.98701 26.28116 7.966357 34.93692 31.47212 25.74121 22.99457 3 20 100
65.28181 37.37881 20.40755 64.94951 33.05581 33.68608 82.09469 49.03538 32.01733 46.4341 3 20 102
2.123476 5.525115 16.69277 6.736405 19.84175 7.725708 22.08437 -6.613073 22.4925 10.73433 3 20 105
-8.295602 -8.740318 -24.58107 -7.300038 24.543 -9.588605 50.09209 28.17509 24.3309 7.626162 3 20 107
-7.94108 6.269012 -46.84023 -4.920808 60.51555 4.418696 34.08994 76.69827 63.01865 20.58978 3 20 110
-14.88374 -15.66381 -24.71391 -13.49268 28.00401 -15.06604 35.46114 4.990675 28.66917 1.478314 3 20 112
32.13887 14.99472 22.00451 32.6196 34.68221 13.59293 31.17054 20.11986 34.84057 26.24042 3 20 115
25.14038 29.25047 -3.641736 22.68002 3.29498 26.26295 10.8224 35.72458 4.02447 17.06206 3 20 121
10.75655 8.121905 10.6825 10.53845 -20.42041 9.733594 3.927087 -12.94345 -19.01534 0.1534305 3 20 123
-6.716584 1.910127 -5.613043 -7.074144 -10.25631 2.53547 -23.94438 14.11112 -11.85477 -5.211391 3 20 125
-1.099606 -13.49683 -13.5144 -2.190794 -2.21066 -12.63194 -8.947019 -1.274462 -2.02514 -6.376761 3 20 126
35.61455 12.56761 16.27243 35.41577 29.44798 12.96496 75.43198 20.61497 28.7923 29.68028 3 20 135
-19.1407 -12.06729 -32.15889 -18.29131 29.63953 -11.90915 35.57868 22.06242 32.37915 2.899161 3 20 139
4.586722 16.30519 25.62984 6.821904 18.97314 19.36928 -31.62758 4.048024 19.13823 9.249416 3 20 141
23.59276 20.79558 8.098067 25.41574 26.43624 21.13859 22.22552 33.50202 27.12486 23.14771 4 20 9
50.72745 22.48357 30.71532 48.63943 55.9371 21.16218 60.40003 28.66046 54.01693 41.41583 4 20 13
14.8764 0.333397 2.325987 14.18158 28.96697 -0.2607924 23.28385 27.23863 29.21296 15.57322 4 20 17
26.97193 4.342661 20.40047 26.4473 18.75086 4.619336 13.33128 19.72177 18.16935 16.97277 4 20 22
35.34084 27.42407 7.86043 34.27375 24.55205 28.22623 35.24992 12.10373 24.93521 25.5518 4 20 28
30.436 6.033748 22.47356 31.54052 59.39619 3.293548 28.5229 36.69888 58.63942 30.78164 4 20 38
22.19014 3.009567 19.07983 20.80829 15.00163 4.443649 19.60417 24.63666 16.0014 16.08615 4 20 49
10.82692 -13.75576 -11.40854 10.67305 23.18182 -15.30817 23.5447 14.13029 22.76993 7.183805 4 20 54
15.41842 -12.40697 -4.889373 13.9518 31.33072 -12.08103 -16.09788 27.24422 32.2135 8.298157 4 20 57
-6.762398 -17.00556 -10.39405 -4.972737 47.33128 -23.1078 42.50879 38.00745 47.07856 12.52039 4 20 65
0.1421757 -0.6443887 -19.36335 -0.07394528 27.40013 0.8491713 30.30271 2.485665 27.77472 7.652543 4 20 73
22.2788 7.388497 14.38011 21.51315 39.55596 8.6143 38.87241 19.60719 40.21675 23.60302 4 20 80
17.22513 10.66239 4.020194 16.95652 35.85089 11.78487 45.36748 40.37312 35.08108 24.14685 4 20 84
-7.07856 -10.76692 -12.22573 -8.754578 33.79751 -8.331333 26.77858 3.99834 33.64394 5.673472 4 20 89
42.61555 17.90498 24.32069 38.67059 23.09927 16.28178 15.6184 11.17239 23.44858 23.68136 4 20 104
19.78484 17.76099 -3.352116 20.03847 10.48748 19.88597 -16.46079 41.58064 10.67322 13.37763 4 20 109
32.08104 11.0654 7.983667 32.16872 37.70093 11.70764 65.13552 28.43762 38.40309 29.40929 4 20 118
8.606884 0.6751438 -8.894547 9.656194 25.74077 -0.675534 27.82473 20.93525 25.20937 12.11981 4 20 124
34.65922 29.70278 11.4021 34.54058 37.79121 28.08675 71.1303 38.68184 37.614 35.95653 4 20 129
25.43786 3.523799 25.97523 26.8788 30.30684 4.064386 32.49044 8.450659 30.02156 20.7944 4 20 136
6.015648 5.006344 13.71349 5.087535 -0.4151253 5.379424 -0.2587537 8.019381 -1.20916 4.593197 1 22 3
29.89838 31.32727 14.12484 30.66383 -3.392836 31.39054 -3.05159 19.67406 -3.749718 16.32053 1 22 5
31.17552 33.72223 5.31218 32.38895 19.48729 34.58425 19.59224 30.44223 18.93974 25.07162 1 22 10
8.10956 7.433465 5.995588 8.285251 -0.9974199 6.011405 0.5783547 -7.364421 0.2062964 3.139786 1 22 13
25.06246 25.73568 -5.553638 24.69797 25.69304 25.80941 26.06958 34.51448 24.29554 22.92495 1 22 15
13.86617 14.41385 -11.58619 14.38277 3.137074 13.41391 3.836985 3.889862 2.354582 6.412115 1 22 18
-8.182348 -8.836305 22.89646 -9.068234 11.3096 -8.074388 11.88758 7.206249 10.06691 3.245057 1 22 22
16.51845 18.64654 -2.019936 16.14042 13.21554 17.74661 13.75115 20.87325 12.94752 14.20217 1 22 26
17.66891 17.98631 8.843469 18.24304 -8.034771 17.90935 -7.685869 11.33491 -10.1736 7.343526 1 22 28
25.5259 28.97869 -16.58453 28.55443 14.32029 32.99808 14.34978 60.59525 14.04837 22.53181 1 22 30
34.46389 33.27292 11.53851 32.66872 12.34252 31.50365 12.06904 -8.635959 11.80626 19.00328 1 22 33
25.54378 24.68285 -5.669048 24.43932 10.78888 24.00975 11.36334 32.14189 10.89752 17.57759 1 22 36
7.303787 8.058484 0.9160118 7.542397 6.091946 7.817179 6.023278 9.329648 7.072867 6.683955 1 22 38
18.33141 19.63743 -10.49473 19.54657 0.9926981 21.1812 1.078625 19.76205 0.9609132 10.11069 1 22 41
-28.85447 -29.45943 0.6618664 -27.83186 -6.796902 -26.71482 -7.434492 -2.330016 -8.863111 -15.29147 1 22 45
19.95464 24.36088 -11.30433 22.88044 10.96945 24.60203 12.04757 39.94793 11.52334 17.22022 1 22 47
2.629798 3.66205 -0.07240317 3.209539 4.100615 2.88534 4.23488 4.764912 4.804438 3.357685 1 22 53
7.988625 6.103937 4.462321 6.83362 -0.2846705 4.794349 -0.6631227 -1.026357 -0.1303993 3.119811 1 22 61
0.2537427 -2.667169 -8.524768 -2.159338 -24.32631 -6.178457 -24.17185 -24.93334 -24.01008 -12.96862 1 22 65
29.0284 30.60174 10.5151 31.15623 20.87125 30.90077 21.64788 27.66483 20.14417 24.7256 1 22 67
-23.58711 -20.9558 -0.8704265 -22.10473 -15.0905 -19.35835 -16.09706 -8.847006 -12.81016 -15.52457 1 22 72
26.27982 23.44164 6.340851 23.52775 14.81347 23.23726 15.10945 -5.343438 14.29378 15.74451 1 22 74
6.634458 6.147673 -1.797503 6.217386 9.093795 6.725248 9.38101 10.54261 8.546379 6.832339 1 22 75
12.79762 14.01959 -9.204715 13.31416 17.97752 14.05898 17.65604 38.90473 17.17638 15.18892 1 22 79
4.405449 5.867301 -16.62156 5.456766 11.14562 6.214286 11.85532 18.81231 10.88391 6.4466 1 22 83
-8.852501 -11.05096 1.912324 -10.35734 -16.15355 -10.47871 -16.01882 -29.3157 -15.25534 -12.84118 1 22 90
15.0263 16.30439 -5.451417 15.2556 -0.9330984 14.4835 -0.8875396 7.574567 -0.4854112 6.765209 1 22 91
22.89481 16.635 -9.96842 17.96117 42.25132 15.4292 42.91918 19.48324 41.3324 23.21532 1 22 95
13.86469 11.64676 10.67328 10.89774 4.537671 11.68265 5.204958 11.81044 3.519258 9.315272 1 22 96
4.811419 3.761847 -6.251692 4.512747 11.41488 4.77441 12.70406 10.53474 10.70629 6.329856 1 22 98
32.68735 28.97158 1.333506 28.67408 4.432646 29.44129 4.689537 -9.24596 2.326541 13.70117 1 22 103
-3.730716 3.259249 9.619872 6.073055 18.8657 3.704008 18.13978 3.308607 18.21111 8.605628 1 22 104
-27.73845 -29.89859 -0.369112 -29.75057 -46.66732 -29.57832 -46.41073 16.25153 -47.9355 -26.89967 1 22 105
-13.37775 -15.35498 20.88609 -14.48183 2.239945 -13.37846 2.989478 -8.819674 1.669965 -4.180802 1 22 107
4.977839 5.093766 -8.330905 3.430918 11.14431 3.63936 10.97221 4.301206 9.546443 4.975017 1 22 108
16.93662 19.73201 -35.89989 18.41517 33.60862 19.73516 34.21296 33.80529 32.79025 19.25958 1 22 113
-1.045644 0.1052963 6.233379 0.9141216 15.50991 1.68958 16.49706 3.412672 13.83251 6.349876 1 22 115
-9.824395 -8.340588 10.04477 -9.566037 6.600931 -9.409513 4.467403 -34.75012 7.446805 -4.814528 1 22 117
17.94354 21.41511 36.46925 20.55383 11.91828 23.87885 15.0007 14.98901 9.882101 19.11674 1 22 119
-12.42303 -10.55072 1.758576 -11.05769 6.708842 -10.53588 7.79561 -9.152649 6.233616 -3.46926 1 22 122
30.22966 33.84381 2.34415 33.42636 15.9518 36.26426 16.15375 43.58895 15.31705 25.23553 2 22 6
-2.7515 -3.866365 6.086786 -3.325146 4.361411 -3.84879 4.153021 4.077885 4.951683 1.093221 2 22 8
5.68139 6.791931 2.388514 6.342856 7.833916 6.836453 7.518258 -2.082048 10.13321 5.716053 2 22 12
19.42288 22.6853 -6.485809 22.7375 7.261455 24.19259 8.39212 26.8593 6.124586 14.57666 2 22 14
72.43531 69.50746 -18.7289 68.94859 69.12785 65.30412 65.46825 53.41761 69.92242 57.26698 2 22 16
-9.986326 -9.393216 4.148464 -9.550149 -8.327421 -9.945959 -7.628268 -7.393183 -7.034542 -7.234512 2 22 19
-7.985057 -9.204391 -6.921434 -8.743457 -1.597808 -7.480395 -0.3498001 -20.33799 -3.448025 -7.340929 2 22 24
24.01692 24.3622 11.43544 23.97695 11.04153 23.70534 10.92421 46.53483 8.378941 20.48626 2 22 27
43.40675 33.87106 -8.199967 39.0489 1.4887 36.94182 -1.051107 -49.49673 4.573532 11.17589 2 22 32
-16.78626 -17.78867 -15.42344 -17.56447 -15.3609 -16.97563 -15.30912 -21.88241 -16.62731 -17.0798 2 22 35
7.783371 8.601396 -8.131946 8.205968 5.951348 8.582592 6.799307 5.574663 6.286044 5.516972 2 22 37
22.62153 23.76896 1.651318 23.13433 19.91318 23.23527 20.83852 31.19194 18.46481 20.53554 2 22 42
-16.37085 -14.70325 0.4044818 -14.0999 -2.201912 -14.23793 -2.544306 -25.0781 -2.714551 -10.17181 2 22 43
10.93942 12.99755 -6.768289 12.89577 12.65918 13.50997 12.65859 17.38488 12.33021 10.95637 2 22 48
13.17936 13.04534 9.775516 13.5061 18.20885 13.40174 18.57153 11.29882 16.56513 14.17249 2 22 50
19.02921 19.95529 -4.808335 19.12424 12.12223 19.37244 12.19202 1.162786 12.58518 12.30389 2 22 51
5.953585 8.98745 3.739041 7.904881 -9.864429 10.80914 -9.66194 18.29074 -9.188577 2.996654 2 22 56
45.43678 49.62107 -43.24822 46.41584 22.09284 48.52639 22.91403 51.14507 24.58003 29.72042 2 22 57
14.42591 17.18063 8.023091 15.3101 13.42744 17.89511 13.56258 16.4135 14.02749 14.47398 2 22 58
-20.37282 -17.15532 3.895807 -17.33446 -9.488358 -16.42119 -7.153372 -3.849563 -12.08424 -11.10706 2 22 63
-24.60304 -25.23933 -10.03556 -24.44148 -15.30164 -26.45178 -15.16147 -28.53644 -14.629 -20.48886 2 22 64
-1.374817 -2.682154 -15.72044 -2.394016 13.86479 -1.630455 14.71748 17.30125 12.15269 3.803813 2 22 68
13.60816 17.47355 21.34849 16.00059 4.068871 16.79297 4.6732 10.83589 3.404055 12.02286 2 22 71
-1.76155 -1.502136 5.953456 -0.1667973 -3.97855 -1.623755 -4.385262 -10.03658 -3.378987 -2.320018 2 22 77
25.73348 27.82658 8.673147 27.34121 11.74155 27.54458 12.27604 21.89412 10.7909 19.31351 2 22 80
-9.001267 -8.982841 16.97337 -8.649726 6.797677 -10.16582 6.327419 -10.831 6.647067 -1.209458 2 22 81
8.16339 8.041654 -9.268237 7.645144 20.535 8.511481 21.48036 6.840284 19.95153 10.21118 2 22 92
-3.584009 -2.822073 -2.971668 -3.498482 5.205382 -3.436844 6.38528 -7.137498 4.196329 -0.8515092 2 22 93
-25.2986 -27.98534 36.39046 -27.84584 1.054437 -27.83591 0.7698073 -25.87552 1.436422 -10.57668 2 22 109
-2.017334 2.100927 -12.83302 2.852037 8.385665 4.035889 7.762373 35.98131 7.055028 5.924764 2 22 112
-2.414024 -0.260306 15.35699 -1.095065 14.08531 0.7322186 16.29889 0.1307697 13.21158 6.227373 2 22 114
8.377249 9.565698 8.433228 8.558009 18.34378 9.549931 19.53619 26.42029 17.26336 14.0053 2 22 116
15.24874 13.57599 24.02813 14.49985 28.24236 15.83767 29.7998 42.37926 26.28268 23.32161 2 22 118
17.09684 13.71329 -3.083381 14.0541 14.8579 13.75727 15.90571 16.34845 14.60535 13.02839 3 22 1
22.88329 21.18445 19.45037 21.53529 14.2257 22.95765 15.4144 16.91191 12.4185 18.5535 3 22 4
-10.28588 -13.01873 -4.423748 -11.9876 6.033835 -13.16498 4.777856 6.625301 5.546735 -3.321912 3 22 7
23.31611 26.73393 8.644015 25.07638 4.669617 27.65122 6.202835 24.33096 2.350286 16.55282 3 22 9
10.36507 10.17874 2.687425 10.16618 11.06494 9.941768 11.27725 0.2141331 11.78865 8.631573 3 22 11
19.8616 23.09507 2.653194 22.37352 10.87868 23.80657 10.73358 21.44635 9.615864 16.0516 3 22 17
-5.272932 -3.740987 -0.1645148 -3.68792 -6.818398 -2.318538 -6.59667 -5.503459 -7.42329 -4.614079 3 22 21
-3.914531 -3.80365 -22.60627 -3.87981 8.003773 -2.934955 8.233866 -8.016726 7.745645 -2.352517 3 22 23
-1.922722 -2.064502 -5.237725 -2.172689 6.928371 -1.900338 9.004141 -16.62671 8.162154 -0.6477797 3 22 25
-0.623719 -0.46105 3.56119 -0.04946367 -5.339669 0.4139664 -4.418777 -11.99182 -4.389505 -2.588761 3 22 29
8.181062 9.418658 0.4614061 10.1097 8.522726 9.106994 8.771636 6.856438 8.871752 7.811152 3 22 31
6.495302 7.75804 -3.187865 6.950618 1.767292 7.654079 2.233705 5.562574 1.741787 4.108393 3 22 39
8.786075 9.389945 6.26564 10.84848 6.124156 11.29828 6.512539 12.56769 6.35265 8.682827 3 22 46
30.41607 35.18267 -5.522258 34.29222 28.73444 36.46779 30.71414 36.0088 28.15665 28.27228 3 22 49
13.53518 14.52484 3.393194 14.36348 10.66143 14.12494 10.47136 15.34769 10.49422 11.87959 3 22 52
24.75738 25.95835 -6.267079 25.95478 15.53036 26.57858 16.08372 19.45223 15.25806 18.14515 3 22 54
35.96687 36.28786 6.6216 35.53136 11.42869 35.36544 11.71516 21.63705 11.65494 22.91211 3 22 60
-15.63437 -17.753 -1.582438 -16.73496 -15.89224 -18.56608 -15.65005 -28.41792 -15.93095 -16.24022 3 22 66
-1.919091 -1.219671 16.0113 -0.01718575 4.887362 0.3857452 6.198275 -2.438093 4.747275 2.959546 3 22 69
-18.86944 -16.08401 -0.4542358 -17.7442 21.6063 -15.89822 21.21998 -1.957871 23.32183 -0.5399842 3 22 73
10.47808 12.02501 1.868411 11.74096 8.131176 12.26308 8.411627 12.71899 8.515721 9.572562 3 22 76
-7.582046 -8.692915 4.684468 -8.940704 -1.041783 -8.432393 -0.6116142 -15.38544 0.3818749 -5.068951 3 22 78
8.94013 9.208575 17.85467 10.6281 3.414645 9.965869 3.924144 4.475728 2.278617 7.854497 3 22 82
3.508818 3.122416 8.03825 3.058792 2.771276 2.512275 2.901213 -5.683447 2.815 2.560511 3 22 85
3.677167 1.889108 7.026136 2.94227 15.59033 -1.663629 13.3689 8.368577 15.38408 7.398104 3 22 86
-42.01988 -42.81107 9.745354 -42.41898 19.74578 -43.59065 19.84634 -42.33345 22.02162 -15.75722 3 22 88
7.543867 8.808167 3.034265 6.61026 25.83325 9.123775 27.15319 10.41818 24.97633 13.72237 3 22 89
8.923071 10.57221 -8.532207 10.03309 5.5993 9.51603 5.778447 29.99013 4.633965 8.50156 3 22 94
50.13423 51.12926 -5.710055 49.58569 17.61517 51.06535 18.87744 52.72273 15.3563 33.41957 3 22 99
0.9758736 0.5357651 1.194881 1.054345 4.107409 1.873833 2.899731 -4.315905 2.759034 1.231663 3 22 100
13.94826 9.435611 0.4864198 10.08498 19.9814 9.00999 22.06484 1.845603 19.66912 11.83625 3 22 102
26.70709 18.91542 26.53325 22.73237 25.91992 17.41479 23.37323 3.485994 24.96836 21.11671 3 22 106
18.82471 20.57854 27.11932 20.02336 16.23845 22.18698 16.64684 24.29599 15.31424 20.13649 3 22 110
-17.30601 -15.94677 5.964747 -16.49814 19.88056 -15.73557 19.46884 -37.78735 19.70705 -4.250292 3 22 111
-3.356024 -3.9453 18.52561 -3.398446 17.17432 -3.656692 19.43818 -16.61133 16.12277 4.47701 3 22 120
16.81859 13.86476 17.25887 13.86858 16.1088 12.63449 17.35248 6.778774 15.37111 14.45072 4 22 2
-7.8077 -8.51536 0.4440808 -7.859405 -8.157715 -8.019736 -8.465198 -12.43924 -9.873898 -7.854908 4 22 20
