amplitude ID time cond
6.187559 1 533.0662 1
6.30008 1 535.0701 1
6.415972 1 537.0742 1
6.519809 1 539.0782 1
6.597663 1 541.0822 1
6.64306 1 543.0862 1
6.649815 1 545.0902 1
6.60849 1 547.0942 1
6.525004 1 549.0982 1
6.411143 1 551.1022 1
6.275247 1 553.1062 1
6.127558 1 555.1102 1
5.978074 1 557.1143 1
5.844454 1 559.1182 1
5.743372 1 561.1223 1
5.671464 1 563.1263 1
5.620924 1 565.1302 1
5.586017 1 567.1343 1
5.550072 1 569.1383 1
5.486463 1 571.1423 1
5.38264 1 573.1463 1
5.270451 1 575.1503 1
5.168734 1 577.1543 1
5.046769 1 579.1583 1
4.885296 1 581.1624 1
4.6968 1 583.1663 1
4.497661 1 585.1703 1
4.298535 1 587.1744 1
4.113477 1 589.1783 1
3.959433 1 591.1824 1
3.850919 1 593.1864 1
3.778652 1 595.1904 1
3.715309 1 597.1944 1
3.653015 1 599.1984 1
3.596428 1 601.2024 1
3.54918 1 603.2064 1
3.527422 1 605.2104 1
3.54153 1 607.2144 1
3.580031 1 609.2184 1
3.633196 1 611.2225 1
3.709138 1 613.2264 1
3.80363 1 615.2305 1
3.879754 1 617.2345 1
3.898997 1 619.2385 1
3.864204 1 621.2425 1
3.821825 1 623.2465 1
3.800212 1 625.2505 1
3.794938 1 627.2545 1
3.813339 1 629.2585 1
3.858554 1 631.2625 1
3.906548 1 633.2665 1
3.923862 1 635.2706 1
3.915248 1 637.2745 1
3.917514 1 639.2786 1
3.947689 1 641.2826 1
3.999433 1 643.2866 1
4.052815 1 645.2906 1
4.097655 1 647.2946 1
4.156933 1 649.2986 1
4.241899 1 651.3026 1
4.328551 1 653.3066 1
4.388654 1 655.3106 1
4.421114 1 657.3146 1
4.468264 1 659.3187 1
4.568322 1 661.3226 1
4.713502 1 663.3267 1
4.859684 1 665.3307 1
4.94803 1 667.3347 1
4.967431 1 669.3387 1
4.954397 1 671.3427 1
4.911406 1 673.3467 1
4.821692 1 675.3507 1
4.713867 1 677.3547 1
4.625189 1 679.3587 1
4.546529 1 681.3627 1
4.453945 1 683.3668 1
4.342681 1 685.3707 1
4.212819 1 687.3748 1
4.060392 1 689.3788 1
3.901445 1 691.3828 1
3.760852 1 693.3868 1
3.637288 1 695.3908 1
3.511118 1 697.3948 1
3.368987 1 699.3988 1
3.232953 1 701.4028 1
3.130816 1 703.4068 1
3.036998 1 705.4108 1
2.903573 1 707.4149 1
2.722641 1 709.4188 1
2.528746 1 711.4229 1
2.367798 1 713.4269 1
2.259343 1 715.4308 1
2.184685 1 717.4349 1
2.112064 1 719.4389 1
2.03005 1 721.4429 1
1.957408 1 723.4469 1
1.91733 1 725.4509 1
1.901397 1 727.4549 1
1.881586 1 729.4589 1
1.844713 1 731.463 1
1.819722 1 733.4669 1
1.844292 1 735.4709 1
1.896065 1 737.475 1
1.921758 1 739.4789 1
1.903314 1 741.483 1
1.856059 1 743.487 1
1.794906 1 745.491 1
1.725037 1 747.495 1
1.673079 1 749.499 1
1.674945 1 751.503 1
1.712954 1 753.507 1
1.746673 1 755.511 1
1.77091 1 757.515 1
1.785694 1 759.519 1
1.788057 1 761.5231 1
1.7946 1 763.527 1
1.82283 1 765.5311 1
1.871608 1 767.5351 1
1.92103 1 769.5391 1
1.950136 1 771.5431 1
1.960827 1 773.5471 1
1.967382 1 775.5511 1
1.961046 1 777.5551 1
1.932923 1 779.5591 1
1.901095 1 781.5631 1
1.87617 1 783.5671 1
1.865684 1 785.5712 1
1.866058 1 787.5751 1
1.858884 1 789.5792 1
1.850114 1 791.5832 1
1.880544 1 793.5872 1
1.957176 1 795.5912 1
2.029871 1 797.5952 1
2.086274 1 799.5992 1
2.132308 1 801.6032 1
2.142813 1 803.6072 1
2.107391 1 805.6112 1
2.040649 1 807.6152 1
1.960065 1 809.6193 1
1.866867 1 811.6232 1
1.747255 1 813.6273 1
1.604126 1 815.6313 1
1.460636 1 817.6353 1
1.33634 1 819.6393 1
1.242465 1 821.6433 1
1.191708 1 823.6473 1
1.191363 1 825.6513 1
1.221162 1 827.6553 1
1.249107 1 829.6593 1
1.257733 1 831.6633 1
1.233759 1 833.6674 1
1.173373 1 835.6713 1
1.097639 1 837.6754 1
1.020013 1 839.6794 1
0.9382434 1 841.6833 1
0.8468398 1 843.6874 1
0.7431501 1 845.6914 1
0.659425 1 847.6954 1
0.6376853 1 849.6994 1
0.6858527 1 851.7034 1
0.7821963 1 853.7074 1
0.8764406 1 855.7114 1
0.9281326 1 857.7155 1
0.9434683 1 859.7194 1
0.9370868 1 861.7234 1
0.9096599 1 863.7275 1
0.8747454 1 865.7314 1
0.8392243 1 867.7355 1
0.787626 1 869.7395 1
0.710366 1 871.7435 1
0.6169215 1 873.7475 1
