P7_amp TP7_amp CP5_amp ROI_GA_amp P7_lat TP7_lat CP5_lat ROI_GA_lat emotion ID Trial hem
1.095168 37.68001 17.06338 18.61285 212.4249 196.3928 212.4249 207.0808 2 20 45 1
-25.96271 -36.95747 -39.77506 -34.23175 196.3928 196.3928 212.4249 201.7368 2 20 46 1
-18.65929 -49.4756 -28.88115 -32.33868 196.3928 204.4088 212.4249 204.4088 2 20 50 1
-1.552556 -3.944189 -12.5493 -6.015347 196.3928 206.4128 196.3928 199.7328 2 20 52 1
9.709161 4.895872 13.68089 9.428642 212.4249 196.3928 212.4249 207.0808 2 20 53 1
-4.048502 15.97934 4.672904 5.53458 206.4128 204.4088 204.4088 205.0768 2 20 58 1
-6.441328 -16.25579 4.836033 -5.953695 212.4249 200.4008 212.4249 208.4168 2 20 59 1
19.20601 9.467088 13.34864 14.00725 212.4249 196.3928 196.3928 201.7368 2 20 61 1
-5.780517 -12.84102 31.35749 4.245319 196.3928 196.3928 196.3928 196.3928 2 20 63 1
-3.320645 16.11866 33.52898 15.44233 196.3928 208.4168 206.4128 203.7408 2 20 68 1
7.586745 -13.7571 7.294171 0.374605 212.4249 210.4208 196.3928 206.4128 2 20 70 1
9.037609 -13.39955 2.081935 -0.760002 204.4088 196.3928 198.3968 199.7328 2 20 74 1
-12.16214 -7.989614 -11.56436 -10.57204 212.4249 212.4249 212.4249 212.4249 2 20 75 1
-17.1206 28.77709 -26.39349 -4.912333 196.3928 206.4128 196.3928 199.7328 2 20 82 1
-1.732016 20.47884 -9.456171 3.096883 196.3928 212.4249 198.3968 202.4048 2 20 85 1
-15.30771 29.09205 46.10965 19.96466 212.4249 196.3928 196.3928 201.7368 2 20 86 1
13.32566 23.66819 6.236469 14.41011 204.4088 196.3928 196.3928 199.0648 2 20 88 1
1.594952 -4.400769 9.236666 2.143616 212.4249 196.3928 196.3928 201.7368 2 20 94 1
-30.03984 -44.70102 -30.35842 -35.0331 212.4249 200.4008 212.4249 208.4168 2 20 95 1
-20.85726 -2.012039 -13.59855 -12.15595 196.3928 196.3928 212.4249 201.7368 2 20 98 1
-33.31592 15.40222 -38.11495 -18.67622 212.4249 196.3928 212.4249 207.0808 2 20 101 1
-0.6672159 -18.40002 20.62171 0.5181599 196.3928 206.4128 212.4249 205.0768 2 20 106 1
15.47328 18.13832 45.52342 26.37834 212.4249 196.3928 206.4128 205.0768 2 20 108 1
-17.76939 -1.007288 -9.211406 -9.329361 212.4249 196.3928 206.4128 205.0768 2 20 117 1
10.55987 -5.495791 -1.092852 1.323741 212.4249 208.4168 212.4249 211.0889 2 20 120 1
-21.0708 7.06282 -11.56885 -8.52561 210.4208 196.3928 198.3968 201.7368 2 20 122 1
19.96097 7.091166 18.66199 15.23804 212.4249 212.4249 212.4249 212.4249 2 20 127 1
3.482637 7.719572 0.6280565 3.943422 212.4249 212.4249 212.4249 212.4249 2 20 130 1
-2.744755 -0.2972175 18.6692 5.209077 196.3928 212.4249 196.3928 201.7368 2 20 132 1
5.051544 -10.42132 -13.57279 -6.314188 196.3928 196.3928 196.3928 196.3928 2 20 133 1
-21.83711 -28.27158 -13.84437 -21.31769 212.4249 212.4249 212.4249 212.4249 2 20 137 1
7.967184 -3.012416 28.62731 11.19403 212.4249 212.4249 212.4249 212.4249 2 20 138 1
8.566918 11.1006 33.81734 17.82829 212.4249 212.4249 208.4168 211.0889 3 20 2 1
-5.63738 -9.639325 12.92242 -0.7847605 208.4168 212.4249 208.4168 209.7528 3 20 5 1
-0.4614816 2.832796 -29.08277 -8.903817 196.3928 196.3928 198.3968 197.0608 3 20 7 1
31.60186 -0.7502342 34.82537 21.89233 212.4249 212.4249 212.4249 212.4249 3 20 8 1
-11.92311 13.26527 0.1687544 0.5036382 198.3968 196.3928 212.4249 202.4048 3 20 18 1
19.67594 15.08008 -9.407083 8.449646 212.4249 212.4249 212.4249 212.4249 3 20 20 1
-0.8245044 -16.73341 -19.0045 -12.18747 212.4249 212.4249 212.4249 212.4249 3 20 24 1
13.37301 14.16986 17.19775 14.91354 196.3928 196.3928 196.3928 196.3928 3 20 26 1
-9.447155 14.66449 -2.192813 1.008175 212.4249 200.4008 196.3928 203.0728 3 20 27 1
-3.080131 3.01998 43.26295 14.40093 212.4249 196.3928 212.4249 207.0808 3 20 33 1
-7.846752 -4.455404 -8.168232 -6.823463 206.4128 212.4249 204.4088 207.7488 3 20 36 1
-19.71159 13.49733 -3.291273 -3.168512 212.4249 212.4249 212.4249 212.4249 3 20 39 1
-22.74609 3.529193 -0.8004642 -6.672455 212.4249 210.4208 212.4249 211.7569 3 20 41 1
-9.48476 7.091963 -9.658484 -4.017094 212.4249 212.4249 198.3968 207.7488 3 20 43 1
-12.9384 1.158329 -16.29987 -9.35998 198.3968 212.4249 196.3928 202.4048 3 20 48 1
27.04864 21.24324 14.30496 20.86561 196.3928 210.4208 196.3928 201.0688 3 20 64 1
-15.89963 -11.00069 -13.21691 -13.37241 206.4128 196.3928 196.3928 199.7328 3 20 67 1
17.41216 -2.740369 51.31548 21.99576 212.4249 196.3928 212.4249 207.0808 3 20 69 1
1.683758 13.54979 -26.01174 -3.592731 196.3928 196.3928 204.4088 199.0648 3 20 71 1
-4.418079 13.2421 5.254262 4.69276 212.4249 208.4168 212.4249 211.0889 3 20 76 1
-18.7912 -19.13871 -20.38274 -19.43755 206.4128 196.3928 196.3928 199.7328 3 20 78 1
23.96958 -1.287439 -6.5022 5.393315 212.4249 196.3928 212.4249 207.0808 3 20 83 1
15.83878 29.93551 4.424918 16.73307 196.3928 212.4249 212.4249 207.0808 3 20 91 1
-4.140764 26.62675 12.07885 11.52161 196.3928 198.3968 196.3928 197.0608 3 20 93 1
19.73532 24.8922 48.81095 31.14616 212.4249 212.4249 212.4249 212.4249 3 20 97 1
3.207361 14.10839 2.237447 6.517735 206.4128 212.4249 196.3928 205.0768 3 20 100 1
19.25469 -30.52976 -0.8200119 -4.031695 212.4249 200.4008 212.4249 208.4168 3 20 102 1
-13.57481 -7.074766 -23.91726 -14.85561 212.4249 200.4008 212.4249 208.4168 3 20 105 1
-18.86276 -16.78329 4.450027 -10.39867 196.3928 212.4249 212.4249 207.0808 3 20 107 1
7.350673 -3.777761 -18.55962 -4.995569 212.4249 204.4088 210.4208 209.0848 3 20 110 1
-12.4376 -8.372616 1.84079 -6.323141 196.3928 204.4088 196.3928 199.0648 3 20 112 1
23.1434 17.01521 -3.758072 12.13351 206.4128 200.4008 206.4128 204.4088 3 20 115 1
11.94529 4.674783 -16.89559 -0.0918363 198.3968 212.4249 196.3928 202.4048 3 20 121 1
26.35699 20.3595 38.54572 28.42074 212.4249 212.4249 212.4249 212.4249 3 20 123 1
-8.252347 -6.385112 -20.26579 -11.63442 212.4249 212.4249 212.4249 212.4249 3 20 125 1
-17.71011 -30.18526 -15.58466 -21.16001 212.4249 196.3928 212.4249 207.0808 3 20 126 1
-5.542012 -7.507413 38.22567 8.39208 210.4208 204.4088 212.4249 209.0848 3 20 135 1
0.07406521 11.52811 44.22999 18.61072 196.3928 206.4128 196.3928 199.7328 3 20 139 1
7.10671 25.46057 -12.31195 6.751778 196.3928 196.3928 196.3928 196.3928 3 20 141 1
-11.61234 8.606495 -14.26136 -5.755738 196.3928 196.3928 196.3928 196.3928 4 20 9 1
-10.51733 -3.08428 -1.978623 -5.193412 196.3928 210.4208 210.4208 205.7448 4 20 13 1
-7.200449 -7.927676 -5.691271 -6.939799 198.3968 208.4168 196.3928 201.0688 4 20 17 1
4.368754 -1.292538 18.17115 7.082455 196.3928 202.4048 196.3928 198.3968 4 20 22 1
2.52093 -13.26709 7.480488 -1.088557 196.3928 212.4249 196.3928 201.7368 4 20 28 1
-17.73064 -45.3582 10.91045 -17.3928 212.4249 202.4048 212.4249 209.0848 4 20 38 1
6.928617 6.662828 11.28269 8.291378 212.4249 212.4249 204.4088 209.7528 4 20 49 1
-23.57175 -1.12384 -8.744854 -11.14682 200.4008 196.3928 212.4249 203.0728 4 20 54 1
-14.36283 -15.29909 -4.516379 -11.39277 212.4249 206.4128 200.4008 206.4128 4 20 57 1
-8.154995 0.9932214 -2.194664 -3.118813 196.3928 196.3928 196.3928 196.3928 4 20 65 1
-18.66861 -15.89362 -10.05299 -14.87174 206.4128 196.3928 204.4088 202.4048 4 20 73 1
-17.65365 -2.354543 9.194356 -3.604613 200.4008 198.3968 204.4088 201.0688 4 20 80 1
-6.774636 -29.06692 -7.562129 -14.4679 196.3928 196.3928 212.4249 201.7368 4 20 84 1
23.64059 13.97728 -8.65812 9.653249 212.4249 212.4249 212.4249 212.4249 4 20 89 1
4.464866 3.117267 1.595755 3.059296 196.3928 196.3928 196.3928 196.3928 4 20 104 1
0.5902947 -7.507649 -0.7607118 -2.559355 206.4128 212.4249 196.3928 205.0768 4 20 109 1
-25.077 -23.23305 -21.22266 -23.17757 212.4249 200.4008 202.4048 205.0768 4 20 118 1
9.244396 25.02788 4.09782 12.79003 196.3928 196.3928 196.3928 196.3928 4 20 124 1
4.801663 -20.927 42.27645 8.717038 212.4249 196.3928 212.4249 207.0808 4 20 129 1
5.768799 9.136724 7.646482 7.517335 212.4249 198.3968 212.4249 207.7488 4 20 136 1
-17.73171 0.09496073 -16.33586 -11.3242 202.4048 214.4289 202.4048 206.4128 1 22 3 1
13.56262 2.728162 12.72774 9.672841 210.4208 204.4088 210.4208 208.4168 1 22 5 1
16.83064 -0.7701837 16.66772 10.90939 202.4048 214.4289 202.4048 206.4128 1 22 10 1
5.736679 4.693707 4.980108 5.136831 202.4048 218.4369 202.4048 207.7488 1 22 13 1
-1.645952 4.94633 -2.47572 0.274886 216.4329 218.4369 216.4329 217.1009 1 22 15 1
1.349776 -9.248917 2.287848 -1.870431 202.4048 204.4088 202.4048 203.0728 1 22 18 1
-32.59114 18.94491 -32.28379 -15.31001 202.4048 202.4048 202.4048 202.4048 1 22 22 1
8.153083 -8.825809 7.452215 2.25983 202.4048 208.4168 202.4048 204.4088 1 22 26 1
13.06975 12.17294 12.46453 12.56908 216.4329 218.4369 218.4369 217.7689 1 22 28 1
24.11769 -14.83055 23.12409 10.80374 202.4048 214.4289 202.4048 206.4128 1 22 30 1
18.74233 12.91506 19.25916 16.97218 202.4048 202.4048 202.4048 202.4048 1 22 33 1
-0.144293 -16.59824 0.236997 -5.501845 208.4168 208.4168 208.4168 208.4168 1 22 36 1
6.581795 -21.94092 4.179964 -3.726386 218.4369 216.4329 218.4369 217.7689 1 22 38 1
7.101383 -14.05635 8.257817 0.4342847 218.4369 218.4369 218.4369 218.4369 1 22 41 1
5.114264 -1.270994 4.19663 2.679967 218.4369 202.4048 218.4369 213.0928 1 22 45 1
11.22654 -14.70641 10.15925 2.226461 218.4369 218.4369 218.4369 218.4369 1 22 47 1
-6.003827 6.641914 -7.710578 -2.357497 202.4048 218.4369 202.4048 207.7488 1 22 53 1
-17.97579 6.467907 -16.13575 -9.214545 218.4369 202.4048 206.4128 209.0848 1 22 61 1
10.90066 -16.13327 10.37923 1.715539 204.4088 212.4249 204.4088 207.0808 1 22 65 1
18.08333 19.12365 17.54049 18.24916 202.4048 202.4048 202.4048 202.4048 1 22 67 1
5.011145 -6.831216 3.741931 0.6406198 218.4369 206.4128 218.4369 214.4289 1 22 72 1
11.99524 -11.45063 10.73398 3.759531 206.4128 202.4048 206.4128 205.0768 1 22 74 1
-4.214269 -9.474898 -4.654332 -6.1145 218.4369 204.4088 216.4329 213.0928 1 22 75 1
6.164783 8.816689 7.159102 7.380192 218.4369 202.4048 218.4369 213.0928 1 22 79 1
-3.32808 -3.547127 -1.182008 -2.685739 202.4048 218.4369 202.4048 207.7488 1 22 83 1
-14.35471 -0.1751525 -14.24342 -9.591095 208.4168 218.4369 208.4168 211.7569 1 22 90 1
7.541563 -22.61184 7.480089 -2.530061 208.4168 202.4048 208.4168 206.4128 1 22 91 1
0.5741538 -1.076593 -2.476334 -0.9929244 202.4048 202.4048 204.4088 203.0728 1 22 95 1
1.520641 -5.677962 1.16507 -0.9974172 214.4289 202.4048 214.4289 210.4208 1 22 96 1
-11.71283 11.42214 -10.84356 -3.711416 202.4048 202.4048 202.4048 202.4048 1 22 98 1
17.38483 -9.725209 17.04415 8.234592 202.4048 202.4048 202.4048 202.4048 1 22 103 1
-8.00335 10.01396 -5.269842 -1.086412 206.4128 218.4369 204.4088 209.7528 1 22 104 1
-27.78562 -12.34343 -24.61013 -21.57973 218.4369 204.4088 218.4369 213.7608 1 22 105 1
-30.80407 9.883634 -28.60882 -16.50975 210.4208 202.4048 210.4208 207.7488 1 22 107 1
-5.63899 0.4743517 -3.60489 -2.923176 202.4048 218.4369 202.4048 207.7488 1 22 108 1
22.87289 -26.38867 21.47949 5.987904 202.4048 218.4369 202.4048 207.7488 1 22 113 1
-25.89007 1.574722 -25.00443 -16.43993 218.4369 214.4289 218.4369 217.1009 1 22 115 1
-26.15982 -2.024766 -25.45194 -17.87884 218.4369 216.4329 218.4369 217.7689 1 22 117 1
7.714222 34.86788 8.687945 17.09002 202.4048 202.4048 202.4048 202.4048 1 22 119 1
1.541804 0.9039479 1.836127 1.427293 202.4048 218.4369 202.4048 207.7488 1 22 122 1
2.152284 -17.17076 2.075568 -4.314301 214.4289 216.4329 212.4249 214.4289 2 22 6 1
-23.1512 -15.59151 -24.21836 -20.98702 218.4369 218.4369 218.4369 218.4369 2 22 8 1
-4.197582 0.2820357 -4.430886 -2.782144 202.4048 218.4369 214.4289 211.7569 2 22 12 1
-6.136376 -9.708207 -5.670775 -7.171786 212.4249 206.4128 212.4249 210.4208 2 22 14 1
73.62386 -28.06503 70.4733 38.67738 218.4369 204.4088 218.4369 213.7608 2 22 16 1
-8.647415 -8.689274 -7.668946 -8.335212 202.4048 214.4289 202.4048 206.4128 2 22 19 1
-12.4258 -1.639729 -11.68892 -8.584817 208.4168 206.4128 218.4369 211.0889 2 22 24 1
11.90657 3.694254 9.90253 8.501119 202.4048 218.4369 202.4048 207.7488 2 22 27 1
-20.07743 -0.3636915 -22.01703 -14.15272 218.4369 218.4369 218.4369 218.4369 2 22 32 1
-19.64902 -12.9105 -19.67143 -17.41032 202.4048 214.4289 202.4048 206.4128 2 22 35 1
-7.708772 -5.860384 -9.211329 -7.593495 214.4289 218.4369 216.4329 216.4329 2 22 37 1
35.55478 -11.14748 34.40933 19.60554 202.4048 218.4369 202.4048 207.7488 2 22 42 1
-14.04918 -9.079339 -13.03589 -12.0548 202.4048 218.4369 202.4048 207.7488 2 22 43 1
-9.678748 -6.551195 -8.621075 -8.283672 210.4208 218.4369 210.4208 213.0928 2 22 48 1
7.429064 5.160448 8.704417 7.097977 202.4048 216.4329 202.4048 207.0808 2 22 50 1
26.11814 0.7037253 26.12493 17.64893 202.4048 202.4048 202.4048 202.4048 2 22 51 1
-11.77688 -10.59406 -11.39956 -11.25683 218.4369 202.4048 218.4369 213.0928 2 22 56 1
25.75703 -45.19712 26.05014 2.203349 218.4369 218.4369 218.4369 218.4369 2 22 57 1
-7.188036 -7.053157 -6.0621 -6.767765 212.4249 212.4249 212.4249 212.4249 2 22 58 1
-13.50094 -10.25864 -13.07963 -12.27974 202.4048 202.4048 218.4369 207.7488 2 22 63 1
-16.73277 -5.849457 -17.59048 -13.3909 216.4329 206.4128 216.4329 213.0928 2 22 64 1
-11.20976 -14.4185 -11.62722 -12.41849 218.4369 202.4048 218.4369 213.0928 2 22 68 1
-2.664127 -13.91353 -4.279678 -6.952446 212.4249 210.4208 210.4208 211.0889 2 22 71 1
-11.40586 7.156019 -10.75871 -5.002849 202.4048 202.4048 202.4048 202.4048 2 22 77 1
9.847668 2.12137 10.96866 7.645899 218.4369 204.4088 218.4369 213.7608 2 22 80 1
-32.83168 4.914141 -31.67803 -19.86519 202.4048 218.4369 202.4048 207.7488 2 22 81 1
-4.232386 -15.67411 -3.82324 -7.909912 212.4249 202.4048 212.4249 209.0848 2 22 92 1
-11.80864 -2.826462 -11.6392 -8.758101 202.4048 202.4048 216.4329 207.0808 2 22 93 1
-15.91321 26.40833 -14.04054 -1.181806 202.4048 202.4048 202.4048 202.4048 2 22 109 1
-4.195971 2.3191 -2.841655 -1.572842 218.4369 204.4088 218.4369 213.7608 2 22 112 1
-2.048351 -1.156373 -2.471596 -1.892107 202.4048 202.4048 202.4048 202.4048 2 22 114 1
21.34089 0.8734146 20.87608 14.36346 218.4369 218.4369 218.4369 218.4369 2 22 116 1
16.35893 10.47039 15.625 14.15144 202.4048 202.4048 202.4048 202.4048 2 22 118 1
-2.050008 -9.568656 -0.9426432 -4.187102 202.4048 204.4088 202.4048 203.0728 3 22 1 1
4.044517 -3.583495 2.994029 1.151684 218.4369 216.4329 218.4369 217.7689 3 22 4 1
-15.26373 -11.82458 -14.51877 -13.86903 216.4329 210.4208 216.4329 214.4289 3 22 7 1
-3.559777 2.62502 -3.598035 -1.510931 202.4048 218.4369 202.4048 207.7488 3 22 9 1
15.92054 -14.88028 15.0771 5.372452 218.4369 212.4249 218.4369 216.4329 3 22 11 1
2.207646 -1.787162 2.64935 1.023278 202.4048 202.4048 202.4048 202.4048 3 22 17 1
-15.38312 -5.435059 -13.96759 -11.59526 218.4369 202.4048 210.4208 210.4208 3 22 21 1
42.3861 -5.132545 46.26352 27.83902 202.4048 218.4369 202.4048 207.7488 3 22 23 1
-6.875082 -1.043324 -6.011667 -4.643358 218.4369 218.4369 218.4369 218.4369 3 22 25 1
-21.61751 5.044694 -21.47487 -12.68256 202.4048 202.4048 202.4048 202.4048 3 22 29 1
8.012075 -14.48561 6.890188 0.1388829 202.4048 218.4369 202.4048 207.7488 3 22 31 1
4.775157 -10.28898 3.90937 -0.5348169 210.4208 208.4168 210.4208 209.7528 3 22 39 1
-5.377591 13.09447 -6.269209 0.4825562 218.4369 202.4048 218.4369 213.0928 3 22 46 1
11.45914 5.924931 12.2276 9.870555 216.4329 218.4369 218.4369 217.7689 3 22 49 1
19.91782 1.811214 21.40858 14.37921 202.4048 202.4048 202.4048 202.4048 3 22 52 1
10.49326 -20.23495 7.905471 -0.6120726 202.4048 218.4369 202.4048 207.7488 3 22 54 1
19.09246 -10.88101 19.05129 9.087579 218.4369 206.4128 218.4369 214.4289 3 22 60 1
0.1469257 0.1123628 -1.006034 -0.2489152 202.4048 202.4048 202.4048 202.4048 3 22 66 1
-4.251593 28.33524 -2.632232 7.150472 218.4369 212.4249 218.4369 216.4329 3 22 69 1
-9.158301 0.04723356 -8.684826 -5.931965 202.4048 204.4088 202.4048 203.0728 3 22 73 1
12.03862 9.461393 12.10872 11.20291 202.4048 204.4088 202.4048 203.0728 3 22 76 1
-7.627778 1.799208 -7.93023 -4.586267 204.4088 202.4048 204.4088 203.7408 3 22 78 1
-14.93846 5.397794 -14.50765 -8.016105 202.4048 218.4369 202.4048 207.7488 3 22 82 1
-2.244815 6.522338 -1.241173 1.012117 218.4369 210.4208 218.4369 215.7649 3 22 85 1
-4.856124 -1.15002 -5.082903 -3.696349 212.4249 218.4369 212.4249 214.4289 3 22 86 1
-10.45533 8.100258 -6.407335 -2.920802 216.4329 218.4369 216.4329 217.1009 3 22 88 1
5.104393 -6.238186 3.270103 0.7121031 218.4369 218.4369 218.4369 218.4369 3 22 89 1
0.4894894 -12.77736 -0.385874 -4.224581 202.4048 210.4208 218.4369 210.4208 3 22 94 1
32.58725 -2.977336 32.16985 20.59326 202.4048 218.4369 202.4048 207.7488 3 22 99 1
-6.517573 -17.17518 -6.633962 -10.1089 202.4048 204.4088 202.4048 203.0728 3 22 100 1
3.73949 0.09153386 2.898389 2.243138 202.4048 202.4048 202.4048 202.4048 3 22 102 1
24.4584 29.42326 23.61114 25.83093 202.4048 218.4369 202.4048 207.7488 3 22 106 1
4.653975 14.33992 4.848436 7.947443 208.4168 204.4088 210.4208 207.7488 3 22 110 1
-4.223379 -6.46832 -2.463726 -4.385141 202.4048 202.4048 202.4048 202.4048 3 22 111 1
-5.210004 -4.617668 -3.673074 -4.500249 218.4369 218.4369 218.4369 218.4369 3 22 120 1
5.191764 6.114752 4.06955 5.125355 214.4289 218.4369 212.4249 215.0969 4 22 2 1
-13.04601 1.945415 -13.83918 -8.313256 212.4249 202.4048 212.4249 209.0848 4 22 20 1
28.78607 33.6106 28.51155 30.30274 218.4369 218.4369 218.4369 218.4369 4 22 34 1
-3.553056 -27.09407 -3.924628 -11.52392 208.4168 216.4329 208.4168 211.0889 4 22 40 1
22.76091 -17.92775 22.41279 9.081981 202.4048 210.4208 202.4048 205.0768 4 22 44 1
6.546933 22.93036 5.053113 11.51014 202.4048 202.4048 202.4048 202.4048 4 22 55 1
14.32716 7.42665 12.98091 11.57824 218.4369 218.4369 218.4369 218.4369 4 22 59 1
-5.896147 27.31099 -5.599645 5.271734 202.4048 202.4048 202.4048 202.4048 4 22 62 1
16.17743 7.804288 17.23285 13.73819 202.4048 210.4208 202.4048 205.0768 4 22 70 1
33.58641 15.97585 32.19368 27.25198 202.4048 218.4369 202.4048 207.7488 4 22 84 1
13.05637 8.566239 11.46425 11.02895 202.4048 218.4369 202.4048 207.7488 4 22 87 1
14.67047 -22.47354 15.28302 2.493316 202.4048 210.4208 202.4048 205.0768 4 22 97 1
20.07621 26.8549 20.75224 22.56112 202.4048 202.4048 202.4048 202.4048 4 22 101 1
11.83942 -4.786894 13.67375 6.908756 218.4369 218.4369 218.4369 218.4369 4 22 121 1
1.417749 26.28692 -13.56322 4.713817 206.4128 206.4128 206.4128 206.4128 1 23 4 1
22.69421 1.691784 6.136814 10.17427 206.4128 198.3968 206.4128 203.7408 1 23 6 1
-3.6769 8.32883 9.667614 4.773181 190.3808 206.4128 206.4128 201.0688 1 23 10 1
-15.3795 0.2814917 19.99456 1.632184 206.4128 194.3888 206.4128 202.4048 1 23 13 1
-0.3824629 8.998152 34.42549 14.34706 190.3808 190.3808 190.3808 190.3808 1 23 15 1
0.4806954 -17.24989 -26.11256 -14.29392 190.3808 206.4128 206.4128 201.0688 1 23 18 1
13.70702 -17.26768 31.80862 9.415985 206.4128 206.4128 190.3808 201.0688 1 23 21 1
5.063194 52.14543 41.24892 32.81918 192.3848 190.3808 206.4128 196.3928 1 23 26 1
8.510416 -21.41055 10.74032 -0.7199399 190.3808 190.3808 190.3808 190.3808 1 23 30 1
4.902393 -12.35118 28.33211 6.961108 190.3808 192.3848 206.4128 196.3928 1 23 34 1
1.641496 5.103101 25.97963 10.90808 190.3808 190.3808 190.3808 190.3808 1 23 36 1
-9.200266 -2.548891 -17.17978 -9.642979 206.4128 206.4128 190.3808 201.0688 1 23 39 1
3.31521 -29.83225 2.574396 -7.980883 190.3808 190.3808 190.3808 190.3808 1 23 43 1
-26.26894 -4.346922 7.172591 -7.814423 190.3808 196.3928 190.3808 192.3848 1 23 47 1
29.04498 49.89167 35.58048 38.17237 190.3808 194.3888 192.3848 192.3848 1 23 51 1
-29.06405 -21.83775 -21.67906 -24.19362 190.3808 190.3808 202.4048 194.3888 1 23 52 1
-16.63395 6.215548 -3.449469 -4.622624 206.4128 206.4128 206.4128 206.4128 1 23 56 1
13.69208 23.69692 15.08723 17.49207 206.4128 190.3808 206.4128 201.0688 1 23 59 1
-14.644 -7.505518 -24.20764 -15.45239 206.4128 206.4128 206.4128 206.4128 1 23 64 1
-14.25804 1.465301 -12.42479 -8.405843 190.3808 190.3808 204.4088 195.0568 1 23 66 1
64.39472 -9.547435 73.36966 42.73898 190.3808 190.3808 190.3808 190.3808 1 23 68 1
-1.655643 8.438778 26.25321 11.01211 200.4008 200.4008 204.4088 201.7368 1 23 71 1
-25.45186 0.2151575 19.76947 -1.822411 204.4088 202.4048 190.3808 199.0648 1 23 73 1
-0.5880339 19.2985 -3.420896 5.096524 190.3808 200.4008 192.3848 194.3888 1 23 77 1
35.75289 6.648792 -3.275525 13.04205 204.4088 200.4008 190.3808 198.3968 1 23 81 1
10.61726 22.55419 9.520489 14.23065 190.3808 190.3808 190.3808 190.3808 1 23 83 1
-4.769732 -7.675588 27.41454 4.989741 190.3808 190.3808 190.3808 190.3808 1 23 88 1
23.77471 9.519476 41.13745 24.81055 190.3808 206.4128 190.3808 195.7248 1 23 90 1
29.93736 -3.653598 44.50348 23.59575 194.3888 206.4128 206.4128 202.4048 1 23 92 1
6.790152 -5.107681 21.88811 7.856862 196.3928 196.3928 194.3888 195.7248 1 23 97 1
14.94661 -29.02747 29.04298 4.987372 190.3808 204.4088 190.3808 195.0568 1 23 101 1
3.761756 13.99056 -0.3166753 5.81188 190.3808 190.3808 190.3808 190.3808 1 23 103 1
-14.54421 -6.952298 -6.121933 -9.206145 206.4128 206.4128 190.3808 201.0688 1 23 108 1
-45.78608 -9.306316 -45.44763 -33.51334 200.4008 196.3928 196.3928 197.7288 1 23 109 1
-12.83126 11.6437 -43.50204 -14.89653 206.4128 206.4128 190.3808 201.0688 1 23 114 1
9.110674 -5.379318 26.90132 10.21089 190.3808 194.3888 190.3808 191.7168 1 23 116 1
3.541103 -15.71265 -0.6364564 -4.269333 190.3808 190.3808 206.4128 195.7248 1 23 125 1
41.60664 -44.27955 63.66475 20.33061 190.3808 192.3848 192.3848 191.7168 1 23 133 1
-1.411578 14.58999 2.370018 5.182811 190.3808 206.4128 206.4128 201.0688 1 23 138 1
-38.27637 -49.34088 -21.06796 -36.2284 198.3968 200.4008 194.3888 197.7288 1 23 141 1
-3.20761 -35.69039 2.45044 -12.14919 190.3808 190.3808 190.3808 190.3808 1 23 142 1
-36.74187 -7.29514 2.526931 -13.83669 190.3808 192.3848 190.3808 191.0488 1 23 147 1
8.46442 -3.641218 15.04816 6.623788 190.3808 206.4128 190.3808 195.7248 1 23 149 1
22.38889 -0.8659232 15.10668 12.20988 206.4128 206.4128 206.4128 206.4128 1 23 157 1
16.73322 -13.86953 4.02284 2.295511 206.4128 206.4128 190.3808 201.0688 1 23 159 1
-2.487559 -7.810012 24.04592 4.582784 192.3848 202.4048 194.3888 196.3928 1 23 160 1
26.89928 15.71362 52.64814 31.75368 190.3808 190.3808 190.3808 190.3808 1 23 162 1
6.176699 -9.944914 21.11068 5.78082 190.3808 206.4128 206.4128 201.0688 1 23 165 1
9.503926 -9.165669 34.51984 11.61936 194.3888 190.3808 190.3808 191.7168 1 23 174 1
25.84599 27.07388 12.30005 21.73997 190.3808 190.3808 206.4128 195.7248 1 23 176 1
5.264359 23.61983 11.77746 13.55388 190.3808 206.4128 206.4128 201.0688 1 23 180 1
-45.25577 -48.09495 9.313389 -28.01244 206.4128 206.4128 206.4128 206.4128 1 23 185 1
7.760984 -16.04486 2.640317 -1.881186 190.3808 190.3808 190.3808 190.3808 1 23 190 1
-16.88213 -31.13653 -18.89886 -22.30584 190.3808 196.3928 190.3808 192.3848 1 23 192 1
14.35136 -10.36529 18.29809 7.428052 206.4128 204.4088 206.4128 205.7448 2 23 1 1
26.24339 18.39458 -14.36482 10.09105 206.4128 202.4048 206.4128 205.0768 2 23 7 1
28.25093 44.15901 39.92988 37.44661 206.4128 206.4128 206.4128 206.4128 2 23 14 1
29.4646 -2.792458 23.99626 16.88947 190.3808 206.4128 190.3808 195.7248 2 23 16 1
-12.00279 -10.3505 11.67749 -3.558599 206.4128 196.3928 202.4048 201.7368 2 23 19 1
6.332423 24.78774 -2.82231 9.432619 190.3808 206.4128 202.4048 199.7328 2 23 22 1
5.964373 5.492219 26.18736 12.54798 206.4128 206.4128 206.4128 206.4128 2 23 25 1
-20.22469 10.36491 13.88868 1.342966 190.3808 190.3808 190.3808 190.3808 2 23 29 1
-3.065282 -13.06219 4.958399 -3.723024 196.3928 198.3968 206.4128 200.4008 2 23 31 1
20.12358 -5.680839 21.47431 11.97235 194.3888 190.3808 206.4128 197.0608 2 23 35 1
17.04832 6.757126 9.640186 11.14854 204.4088 202.4048 206.4128 204.4088 2 23 42 1
