Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time emo
-0.8379326 -0.08836209 -0.07408988 -0.141461 -0.2818744 -0.3729056 -0.09316822 -0.1267153 0.340994 0.00200936 0.004401171 0.1006739 0.05825634 -0.3698902 -0.4352136 -0.3279329 -0.2248542 -0.06936909 0.2367471 0.1432558 -0.2883216 -0.1003038 0.02185991 0.1839925 0.2269126 0.25081 -0.28467 -0.1444557 0.1299968 0.03145842 0.02540948 0.5304378 0.4168211 0.07560503 0.06611495 0.2853342 0.1829689 0.3645345 0.06452675 0.2252552 -134.2685 1
-0.7951977 -0.1013028 -0.02762255 -0.1450925 -0.2965143 -0.3716272 -0.08392549 -0.07694032 0.3337641 0.06387644 -0.02341798 0.1545121 0.06041215 -0.3945368 -0.4369357 -0.351931 -0.1542367 -0.05913558 0.3119672 0.1010024 -0.2841617 -0.1275459 0.0497576 0.1054306 0.2559105 0.2317619 -0.3272151 -0.1507342 0.03056654 0.05509726 0.008372188 0.5259946 0.4488332 0.04654348 -0.002171122 0.2719943 0.1767991 0.3375617 0.02704442 0.1977378 -132.2645 1
-0.6714175 -0.08163889 0.01737277 -0.1221997 -0.2945675 -0.3510986 -0.06999343 -0.0214099 0.3113233 0.1185484 -0.06618502 0.2039242 0.0558657 -0.4251748 -0.4298319 -0.3613541 -0.08462788 -0.05539413 0.369237 0.06761618 -0.2850363 -0.1603219 0.08062051 0.01883546 0.2762351 0.19214 -0.3673807 -0.1588113 -0.07533734 0.0872972 -0.01630199 0.5348589 0.4583889 0.02083472 -0.08632974 0.2586932 0.1457819 0.3107082 -0.03199662 0.1431917 -130.2605 1
-0.5080827 -0.05459842 0.05207818 -0.09055433 -0.2743164 -0.3137646 -0.03903883 0.01048698 0.230564 0.1859617 -0.06756132 0.2262867 0.01011262 -0.4469965 -0.4140465 -0.3532955 -0.006177592 -0.04904186 0.411377 0.03971798 -0.2835984 -0.1896936 0.1165444 -0.06481515 0.2922525 0.1417186 -0.4012298 -0.1686242 -0.1582411 0.1212401 -0.03183047 0.5405988 0.4430754 -0.01338075 -0.1581155 0.2403671 0.10234 0.2731581 -0.09544479 0.0671613 -128.2565 1
-0.2898056 -0.01824885 0.07856929 -0.0564742 -0.2424909 -0.2662542 0.003952773 0.04373508 0.1210208 0.2709539 -0.02275151 0.2332521 -0.06832912 -0.4544828 -0.3931772 -0.3327001 0.07149576 -0.03915148 0.4430035 0.02064013 -0.2828559 -0.2107618 0.1504551 -0.1355087 0.3081384 0.1265893 -0.4374432 -0.1925823 -0.2110359 0.1475646 -0.01471055 0.5254146 0.4103883 -0.07463465 -0.2214037 0.2028635 0.0622341 0.2029532 -0.1603895 -0.03585995 -126.2525 1
-0.02938555 0.03221197 0.1003543 -0.01141387 -0.1957123 -0.2039215 0.05468792 0.1000254 0.03266348 0.3656539 0.01595394 0.2571326 -0.1371876 -0.443428 -0.3510904 -0.2914878 0.1469353 -0.02838389 0.4624431 0.001170007 -0.2764799 -0.2257466 0.1726347 -0.1973511 0.3267791 0.1057195 -0.4682083 -0.220151 -0.2573902 0.1705825 0.009325759 0.4854923 0.3479876 -0.1440248 -0.2899895 0.1495323 -0.0009391069 0.1104688 -0.2450447 -0.1559967 -124.2485 1
0.2183 0.103307 0.1297426 0.05863777 -0.1323643 -0.1281361 0.111214 0.1661561 -0.008214363 0.4591013 0.03273932 0.30992 -0.1745584 -0.4212209 -0.2867565 -0.2378008 0.213129 -0.02206657 0.476104 -0.01944331 -0.265976 -0.238583 0.1757025 -0.2385846 0.3422207 0.07461535 -0.4930343 -0.2527596 -0.3060518 0.1890036 0.03027654 0.4152814 0.2799454 -0.2182731 -0.3716343 0.07594693 -0.079671 0.006948177 -0.3508718 -0.2910267 -122.2445 1
0.3650179 0.1701734 0.1632319 0.1561606 -0.05828048 -0.03974725 0.1601524 0.2091586 -0.02204332 0.5341761 0.02784249 0.3551253 -0.1937052 -0.3832273 -0.2100814 -0.1833899 0.2713194 -0.02062363 0.4849489 -0.04177275 -0.2513752 -0.2437355 0.1587332 -0.2554493 0.34583 0.07231966 -0.5076554 -0.2792507 -0.3436415 0.1918803 0.05272841 0.3201813 0.2368521 -0.290898 -0.4425678 -0.01130521 -0.1403091 -0.0970145 -0.4499781 -0.4266416 -120.2405 1
0.4484556 0.2438064 0.2079677 0.2724747 0.02289631 0.06606437 0.1917913 0.2309335 -0.02377083 0.5760325 -0.02077766 0.3693133 -0.2028955 -0.3386677 -0.1377873 -0.1252161 0.3236794 -0.02075622 0.4851485 -0.05019661 -0.2319226 -0.2380435 0.1378577 -0.2602782 0.3348327 0.04647981 -0.5100799 -0.2940616 -0.3716048 0.1783736 0.06299018 0.2136961 0.2245497 -0.357893 -0.507663 -0.103839 -0.1818697 -0.1934188 -0.5448865 -0.5431222 -118.2365 1
0.4443864 0.3096448 0.2498278 0.378549 0.1033855 0.1873219 0.2013021 0.2363875 -0.02213829 0.5831807 -0.1150044 0.3691288 -0.2025727 -0.2923961 -0.07721689 -0.06001373 0.3744866 -0.01786444 0.4636678 -0.04317358 -0.2027045 -0.2144065 0.1305943 -0.271212 0.3147436 0.01849837 -0.4917385 -0.2804023 -0.3932749 0.1645021 0.050692 0.1209777 0.2242142 -0.3981606 -0.5720951 -0.1801173 -0.2226974 -0.2650537 -0.6330316 -0.6135994 -116.2325 1
