PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp emotion ID Trial
-2.148398 -6.884933 4.868458 -8.675368 25.20946 6.115282 6.56223 10.75938 20.64779 6.272656 2 7 25
15.64749 27.80133 16.11675 27.11122 -1.631321 36.07458 -5.412059 7.299644 1.630293 13.84866 2 7 28
-7.074596 -15.90388 -28.28847 -16.54639 2.129974 9.260405 10.20593 -6.607196 -20.95112 -8.197261 2 7 30
31.23996 4.227159 -0.2832462 2.342203 26.53952 11.39335 26.24375 -27.44628 4.219264 8.719521 2 7 33
-0.9943843 6.860482 3.939723 5.121129 -0.7582718 3.102092 -8.195065 0.8236513 -3.475981 0.7137083 2 7 41
53.67121 -8.030645 -38.6424 -7.362371 -24.38742 -8.799991 22.2326 22.53846 4.234826 1.717141 2 7 44
28.06766 8.447463 27.33543 6.539094 3.175581 13.85011 -4.293134 -7.6481 3.321606 8.755077 2 7 46
-14.95597 -4.281418 -5.813372 -3.772759 -13.1493 -29.00371 -4.260255 -17.19985 10.12301 -9.145958 2 7 48
-4.972534 -4.962347 1.835994 -4.900511 -20.02521 -12.12777 -11.95668 -17.51881 -0.3326264 -8.328943 2 7 55
17.18092 1.183442 18.02469 1.426128 -2.65279 -5.426431 -2.971048 2.955983 2.237214 3.5509 2 7 58
33.8091 8.451668 1.631051 8.698073 4.315928 28.08014 4.433931 -1.110595 -8.353802 8.883944 2 7 61
8.808844 -4.133179 2.904907 -6.948972 16.62161 -8.503017 -3.829108 9.442186 -7.862177 0.722344 2 7 65
6.938793 11.23515 -8.223344 10.95884 19.03564 20.44822 4.111018 7.885167 -2.881298 7.723133 2 7 68
10.07613 -13.18708 13.70185 -12.67425 16.99645 0.2165102 -18.45252 11.61429 19.07464 3.040668 2 7 69
44.58124 35.38704 40.86578 36.70445 40.21861 40.53157 28.80372 24.69057 24.82854 35.17906 2 7 75
2.487501 30.08841 9.130788 27.60384 27.05394 37.48912 15.50947 32.34503 12.62049 21.59206 2 7 77
-18.54397 -26.87416 -13.86267 -28.0457 0.02235474 -34.77358 -1.461071 -19.48712 4.570064 -15.38399 2 7 78
6.900795 15.81779 0.2820676 15.39377 2.553792 17.95987 -0.8449484 15.26967 3.604365 8.548574 2 7 84
3.345468 1.727834 39.34921 1.794231 11.13763 6.571512 27.02846 6.241412 -7.027291 10.01872 2 7 86
-0.01026185 4.120854 9.849816 3.010305 -4.7598 0.09367484 -15.27732 0.5445361 2.406358 -0.002426227 2 7 90
23.11986 34.4012 22.74837 33.75741 21.20325 32.37749 7.098961 8.067309 24.40491 23.01986 2 7 92
-9.028106 -5.981272 7.706483 -6.233609 7.547069 -5.927388 -0.07597635 21.54329 -0.324588 1.0251 2 7 95
-9.182752 -26.6053 -14.00294 -25.54325 -32.50523 -24.72968 -9.056093 -21.31878 -13.87351 -19.64639 2 7 98
31.24519 38.77969 15.42614 38.42732 29.45908 32.12015 19.93686 28.82196 8.588116 26.97828 2 7 102
-24.19402 -7.751147 -16.74601 -7.551796 14.55179 6.173506 15.60283 14.72864 1.4119 -0.4193674 2 7 104
6.868527 0.3135507 3.599537 1.401868 -15.46959 -1.141706 -18.26457 -18.56757 -4.54322 -5.089241 2 7 109
19.55477 12.12439 2.870997 10.41775 19.92301 37.6894 12.08646 24.49989 1.988248 15.68388 2 7 110
-10.47771 -15.65674 -8.955791 -15.61599 17.78999 -8.009882 2.720345 -2.707903 14.12394 -2.976637 2 7 118
29.73811 23.27246 40.30734 21.71931 18.04028 25.51298 14.87445 -9.767483 -1.274277 18.04702 2 7 121
9.421607 -23.9014 5.008505 -23.63898 -27.29939 -22.33237 14.44031 -19.92281 -22.06736 -12.25465 2 7 123
-0.2235443 -3.426605 -9.122578 -6.737493 10.96534 -3.29395 2.162452 9.20701 -10.23514 -1.189389 2 7 125
-1.924877 21.85905 -17.44493 18.53856 26.8987 14.6582 -1.522708 42.1738 12.11619 12.81689 2 7 130
-12.8465 -18.84509 -25.63767 -20.97746 -8.407265 -31.05779 6.788606 -24.86783 -5.852776 -15.74487 2 7 137
19.14456 11.46576 -11.01498 10.8952 17.47548 26.01623 9.698939 -2.688998 -2.188521 8.755963 2 7 138
11.56772 11.99577 25.98073 11.5852 7.754056 4.770007 -0.40282 9.059739 -7.207626 8.344753 2 7 140
7.945515 4.848013 5.761365 4.576839 -1.199558 -9.787839 -16.72389 2.75445 12.15299 1.147543 2 7 144
-2.458824 5.028101 -0.05128473 4.789312 21.56023 12.73303 22.48058 22.88071 9.234838 10.68852 2 7 146
12.98732 59.0142 40.34311 57.83342 7.667988 43.57222 -1.502892 10.15518 -19.03359 23.44855 2 7 151
35.28687 14.65671 9.871103 15.26604 27.48114 10.02309 6.679166 39.5094 -4.938228 17.09281 2 7 153
10.38657 15.37244 21.91618 17.04769 11.85615 13.06551 -4.198825 14.91013 6.639543 11.88838 2 7 155
-18.66336 -18.34587 -18.99764 -19.41539 10.30821 -25.69569 -21.3451 4.833936 17.30821 -10.00141 2 7 161
16.91685 16.58244 10.37362 17.88202 19.01756 20.23275 27.96399 10.02023 -4.667971 14.92461 2 7 164
-1.990747 11.04446 -7.001835 10.94272 48.27402 12.59144 27.97932 24.51745 23.31866 16.63061 2 7 166
19.45262 19.30675 37.88342 20.75395 -8.399882 33.24318 -8.630144 24.06264 -11.77284 13.98885 2 7 170
-9.715933 5.697206 6.369266 4.894046 -29.11148 -14.14291 -29.20615 -10.07866 -19.78022 -10.56387 2 7 173
6.42989 -5.60931 0.215817 -4.03377 -0.5901002 -4.751353 3.792712 15.07885 0.2226842 1.195047 2 7 177
-3.997773 -17.65958 -5.922123 -16.6976 -4.409083 -13.02441 -3.155922 -11.93034 -8.18574 -9.442509 2 7 179
9.994058 5.294295 -2.234261 3.603224 25.80912 20.07488 16.66232 19.04883 -5.333708 10.32431 2 7 180
-7.565857 11.25751 6.251943 9.767861 -2.575297 13.16363 -12.23109 3.394978 -7.923152 1.504502 2 7 181
18.61093 2.479984 14.59633 2.711437 -8.094015 21.60333 12.31831 3.108694 1.376171 7.634575 2 7 185
-13.52967 6.655454 -0.7669688 5.129413 -11.41047 -10.78008 4.692121 15.24478 7.917539 0.350236 2 7 186
-20.47914 -17.11925 7.266619 -17.01502 -13.15466 -11.76274 -14.38637 -29.09564 -8.785851 -13.8369 2 7 190
33.11735 25.5118 -1.458997 21.10703 52.11369 27.08119 46.67611 29.7997 13.84285 27.5323 3 7 2
17.88205 -1.683609 1.593081 0.9326568 10.17306 -7.535912 5.356481 3.695461 1.05017 3.495939 3 7 5
19.805 -20.84659 1.086149 23.04238 15.21766 24.02842 35.35323 2.455612 0.7558113 11.21085 3 7 8
-16.22556 -11.42117 6.913054 -22.17997 2.361452 -16.12819 -25.269 -7.087806 8.86275 -8.908272 3 7 10
-14.57219 3.241477 0.4875098 -7.116728 29.73079 -14.27625 -4.531763 17.74024 11.99001 2.521455 3 7 12
12.53727 0.1408242 7.996772 -0.400914 -20.74379 9.240706 30.46158 -23.8194 -17.62274 -0.2455215 3 7 20
8.11797 4.911667 0.907741 4.461785 -27.49951 6.947016 -1.238511 -24.23531 -9.26262 -4.098864 3 7 24
16.28106 11.07031 27.43661 10.21341 36.82709 14.57985 31.48635 28.9171 31.61344 23.15836 3 7 27
-41.83002 -36.97003 -19.30316 -37.24054 -25.91638 -31.57019 -40.1399 -29.42772 -19.47727 -31.31947 3 7 35
-24.09373 -20.10248 68.85012 -20.02575 4.673912 -37.44361 -15.65071 -17.61771 8.311442 -5.899835 3 7 36
-9.297227 2.716238 -1.926394 1.823306 14.9688 7.697758 19.36085 18.79054 10.46259 7.177385 3 7 38
13.00744 25.73875 50.60348 23.28617 3.161416 16.39981 -11.61402 9.325931 4.891317 14.97781 3 7 40
-1.487601 15.32255 12.17043 15.92322 25.91563 2.504133 6.138875 15.94362 32.1509 13.84242 3 7 47
-9.640794 -2.248658 -29.28448 -3.432973 33.0332 12.53462 7.430691 21.91316 21.27815 5.731435 3 7 51
6.409935 -1.241381 6.653116 -2.153008 21.19358 0.9730493 0.9629014 10.75674 5.91887 5.497089 3 7 53
-13.56467 -14.42411 -10.76041 -9.759735 -24.52697 -30.77126 15.672 -7.654895 -6.385086 -11.35279 3 7 56
-0.8347031 13.1348 34.50232 12.0328 -13.05795 0.1406277 -15.3827 -1.881176 -17.39425 1.251086 3 7 60
-4.533945 -24.50798 -21.57655 -23.84329 -5.948159 -32.70414 -2.168932 -9.650599 3.827357 -13.45625 3 7 63
41.97501 27.27863 21.67733 24.21293 45.112 45.41988 28.14332 22.64569 1.757739 28.69139 3 7 66
-17.07693 -5.222941 -4.99157 -5.765849 -5.147999 3.864139 -7.683118 8.157917 -11.40117 -5.029724 3 7 71
-5.955603 -1.554399 2.830077 -0.9247775 -18.44415 -10.52389 -23.3995 -1.278728 11.70583 -5.282794 3 7 73
-33.35078 -41.44968 -5.59937 -40.369 -21.8776 -36.36179 13.42301 -28.4918 -1.6936 -21.75229 3 7 81
-9.997545 21.38405 8.919886 19.94586 3.890843 7.640406 -22.75601 12.94626 -6.785632 3.909791 3 7 85
-16.87653 -9.765163 1.112084 -7.784793 -17.61699 -15.34994 -5.551523 -28.70671 -8.403082 -12.10474 3 7 88
-28.70675 -18.13999 -6.629848 -18.62919 4.37688 -22.69223 -19.07564 63.25301 -1.722485 -5.329582 3 7 93
-5.864316 5.45541 5.887535 6.448978 9.191081 12.58471 14.64493 41.33691 5.906229 10.62127 3 7 97
-15.95467 -17.98257 7.364177 -16.67513 -15.90918 -24.05767 -6.811868 -15.23105 -2.056934 -11.92388 3 7 99
3.760701 13.08486 6.915431 10.57031 15.45682 12.01837 -8.840174 -11.44912 0.1990518 4.635139 3 7 103
-25.23268 -27.91468 -0.1003442 -27.03274 -10.01544 -15.36293 -2.427517 -19.08452 -1.238042 -14.26766 3 7 105
-5.85952 4.196851 7.972988 4.265847 -22.08754 -14.38576 -27.17928 -10.98784 -13.02987 -8.566014 3 7 111
-10.26501 -10.35014 -3.235909 -9.980614 8.526392 -13.97808 -9.482317 -1.098171 17.92289 -3.548995 3 7 113
40.5022 26.1287 6.993943 25.67214 37.49767 18.82076 29.01921 18.82322 9.273899 23.63686 3 7 117
42.56229 43.21949 20.54175 42.12987 35.13799 46.18728 9.579987 27.32255 -1.243665 29.49306 3 7 119
4.19127 9.377563 1.997639 9.292154 29.01368 11.5405 27.86934 42.12989 27.57169 18.1093 3 7 122
33.36723 11.22986 16.84811 10.85668 0.5744648 13.87926 -12.0558 -23.05527 4.884213 6.280971 3 7 126
11.46898 14.63146 -12.36164 14.28568 32.19444 15.34954 10.07871 14.65134 2.466043 11.41828 3 7 129
13.08161 6.055281 1.453354 3.751798 -6.161405 1.627486 -14.79557 -12.07782 -11.51949 -2.064973 3 7 131
16.24136 13.46765 -11.79815 13.29056 6.647154 0.9268875 6.034838 20.31439 10.98481 8.456611 3 7 132
-8.690885 -9.696108 -17.95979 -8.904099 6.592424 -9.650655 37.27783 -3.401166 17.48748 0.3394471 3 7 136
-4.039529 4.613108 -23.73738 6.041264 18.51592 6.603964 27.97229 -1.47425 12.67279 5.24091 3 7 139
-1.444782 12.46739 7.832071 12.2717 1.108791 -0.6861633 -12.39361 13.9655 -4.708565 3.156926 3 7 143
30.29539 23.18342 11.6479 20.904 47.94649 20.23218 26.5185 27.77836 29.88804 26.48825 3 7 145
8.289766 -6.363399 -1.590821 -5.498244 13.05538 12.38483 21.84518 1.740984 3.820478 5.298239 3 7 150
6.030311 12.10151 1.558005 12.60445 19.75185 0.3892655 21.64168 -1.44439 9.87865 9.167924 3 7 152
3.061805 1.165776 -8.915135 0.204563 10.99698 -6.180325 5.646381 29.91829 16.00495 5.767033 3 7 157
6.70969 14.97074 5.674713 14.98952 3.226859 4.910715 -18.12108 36.21131 -2.692026 7.320049 3 7 160
36.273 10.47877 18.57485 10.43703 36.24306 11.32508 16.02757 17.71075 38.67355 21.74929 3 7 165
35.37765 -4.993147 4.733199 -4.936884 10.87026 10.02224 23.81459 -29.27108 -2.562738 4.783788 3 7 167
32.44928 46.41525 31.08819 47.95891 25.70504 29.58248 23.09648 25.84533 3.295962 29.49299 3 7 169
0.1065025 7.483252 -4.623168 9.839337 -43.03979 -14.89133 -4.124717 -30.31967 -13.09902 -10.29651 3 7 171
10.70801 -20.24487 -7.039426 -21.25655 11.31163 -0.7566277 7.956539 21.27073 -20.49217 -2.060303 3 7 175
13.31532 7.117759 12.58231 7.421207 19.54321 0.08240977 26.53892 -3.474555 44.60181 14.19204 3 7 183
5.473464 11.90964 16.18433 10.35208 22.2835 5.642537 21.58673 25.65811 19.42183 15.39025 3 7 188
5.602335 -5.325091 -2.227175 -6.735359 11.29028 -9.068786 3.157431 18.26731 9.048002 2.667662 3 7 191
24.46751 12.71559 12.58871 12.02171 9.992661 26.07212 19.16541 19.07481 6.267326 15.81843 3 7 194
-7.589159 12.05627 7.36078 13.46952 -10.61886 -2.240321 -22.35598 -9.080841 1.846183 -1.905821 3 7 195
60.89025 22.67911 11.12609 40.13324 60.59435 69.94649 54.82117 63.08833 41.96861 47.24973 4 7 3
27.54277 20.55906 10.40333 11.68273 27.88439 -2.404555 8.532504 4.157239 19.46993 14.20304 4 7 13
9.528291 22.70235 26.69794 20.01617 28.52665 18.35007 -5.466668 35.43216 5.601426 17.93204 4 7 23
22.91226 14.25764 15.95339 15.3091 9.203815 15.28164 13.89159 7.12495 9.036475 13.66343 4 7 31
19.04525 15.22249 4.384022 12.50224 22.56769 14.23659 10.28836 7.681348 -5.999666 11.10315 4 7 39
40.98503 15.89456 11.28282 16.92422 26.0006 49.18088 12.71149 8.994366 -2.923582 19.89449 4 7 43
7.183093 19.55466 33.38031 19.67445 33.56517 8.54589 -9.936408 18.0472 -3.732501 14.03132 4 7 52
31.22596 13.4235 26.46251 13.60901 28.58641 32.46405 26.34441 1.819819 -8.782281 18.35038 4 7 59
16.68248 12.40205 10.45727 11.96532 6.593404 1.519029 -10.45146 5.685507 -9.277324 5.064031 4 7 74
40.67314 15.87151 16.00527 17.67776 34.83817 40.81163 33.62729 4.943736 10.90143 23.92777 4 7 79
-8.034448 6.877498 17.34266 6.009271 16.53872 5.11865 -12.88148 4.022207 1.703205 4.077364 4 7 83
-4.803556 -6.985124 9.311158 -6.355593 8.271399 -12.02805 -7.816302 64.58998 -0.9954979 4.798713 4 7 94
11.64287 17.45637 7.461349 16.26739 28.02933 26.15769 -22.58996 10.48995 -7.34819 9.729645 4 7 101
17.21047 12.45568 36.04472 12.4909 40.66271 17.0084 14.79573 15.22889 20.59798 20.72172 4 7 108
-17.71449 -15.12362 -31.66768 -16.14346 29.68398 -4.005275 26.37767 12.14499 3.517033 -1.436759 4 7 115
48.90377 37.68666 41.10495 36.70227 34.56757 36.8279 32.76259 17.94585 18.84284 33.92716 4 7 120
35.74916 39.28183 30.5349 37.28389 55.07679 41.06474 20.48484 43.59857 24.55187 36.40296 4 7 127
22.2282 2.065582 32.71565 1.308558 39.19783 11.95568 26.6039 19.42022 13.3895 18.76501 4 7 134
25.81633 17.53805 -14.90022 16.99936 46.18358 41.46014 15.21542 35.91115 20.03788 22.69574 4 7 148
8.632583 12.61309 3.289433 11.61166 25.09595 20.8779 6.661764 18.90846 15.62013 13.70122 4 7 154
28.61282 12.2546 17.48889 10.70275 31.26567 20.07011 13.33755 13.44006 18.00799 18.35338 4 7 162
37.40239 25.07097 15.45277 25.48674 38.85412 28.20329 31.44322 24.71903 23.22178 27.76159 4 7 168
32.64798 30.11987 11.86697 29.23434 56.42409 45.53387 38.34599 26.37921 6.521001 30.78592 4 7 176
44.25529 28.43403 25.46984 28.24519 50.02556 46.2393 51.97541 39.03141 27.02004 37.85512 4 7 184
9.898636 6.306709 -16.05819 5.246381 46.92526 21.05277 20.3303 21.09454 30.66688 16.16259 4 7 193
73.06826 9.403068 21.52305 53.54619 51.03963 49.44376 84.67899 16.789 35.43305 43.88055 1 8 4
35.91751 3.094799 8.101822 19.53221 25.31337 12.80582 48.42565 14.66092 23.97591 21.31423 1 8 6
47.75381 13.7348 23.84582 30.4739 31.94625 29.79199 61.38918 20.55102 24.2434 31.52557 1 8 11
5.556868 -30.69633 -15.31247 -17.31942 5.213013 -26.70501 6.712258 -1.307178 17.22962 -6.292073 1 8 13
6.814639 29.56657 -2.02102 17.17128 29.75398 36.70428 15.18564 29.31585 -4.305919 17.57614 1 8 15
15.90876 5.120352 8.845571 16.99865 -0.4790212 15.62879 9.526407 -1.106082 3.02134 8.162753 1 8 18
24.59799 22.61869 15.25503 19.90203 26.6563 22.68572 32.23157 9.191559 21.01895 21.57309 1 8 19
-8.810799 7.698638 6.237394 -2.013864 16.98657 -5.641593 12.92227 10.02403 13.22521 5.625318 1 8 24
51.05276 14.35295 25.69642 22.97498 36.07637 33.34043 53.64692 -50.39202 33.07956 24.42537 1 8 28
17.00378 1.928983 16.10733 -8.134292 6.3188 9.788959 19.4943 3.188125 8.677194 8.263687 1 8 32
34.72562 16.80477 28.13627 24.38057 21.45286 28.86339 36.73197 -18.06693 25.20356 22.02579 1 8 35
37.10903 3.196846 23.73609 20.17908 33.73156 37.89241 32.55355 10.32581 25.73662 24.94011 1 8 40
21.74438 25.66035 13.64747 18.99893 10.6987 18.97362 18.15873 -28.34614 15.3378 12.76376 1 8 43
27.31862 27.11126 26.55651 26.8706 29.93276 33.23234 51.18122 3.37388 22.57924 27.57294 1 8 47
5.308397 12.30559 5.198711 -8.194859 8.280032 12.62081 -3.516558 12.21919 9.72433 5.99396 1 8 48
2.398554 18.58654 20.3634 12.39042 -3.481652 13.33459 13.48709 -0.5920806 -3.808002 8.075429 1 8 52
8.945867 2.566452 2.28124 17.74599 17.67491 -14.85169 26.90995 21.02386 30.56678 12.54037 1 8 55
5.218138 -0.5803301 -1.286532 -5.76619 8.990501 0.3599909 12.48401 1.422709 19.01517 4.428607 1 8 60
-22.15373 -5.425566 -1.789084 -1.162208 -24.80726 -16.06613 -51.61081 -5.131299 -26.51318 -17.18436 1 8 63
8.826954 -9.153934 6.898114 -3.807614 -19.77991 -10.77001 -16.6246 -21.81441 -16.27839 -9.167089 1 8 65
22.51262 -0.7797348 3.786815 -30.69261 15.30923 5.97082 41.26568 15.62535 13.52524 9.613712 1 8 69
1.966082 -13.67061 -1.717436 12.67761 -4.864918 -0.1839107 -7.1361 0.518049 -8.889551 -2.366754 1 8 72
8.854545 25.85452 0.8631279 9.108457 1.495512 20.88006 -9.018003 12.06632 -12.62661 6.386437 1 8 73
6.28697 -0.7444065 -27.21961 -6.220297 16.40404 18.82203 27.43375 -6.055176 20.93266 5.515551 1 8 75
16.62207 16.76109 22.77114 30.47075 1.501456 15.01029 -6.918434 2.636489 -3.171007 10.63154 1 8 79
13.60479 5.430982 8.028313 9.638602 -1.776168 6.568882 4.715518 -42.28188 -0.3779577 0.3945642 1 8 81
17.63426 22.4024 -2.558703 20.90194 10.44794 29.67453 21.82966 27.28563 -0.9181835 16.29994 1 8 82
-1.106162 13.02613 0.7220063 14.48037 -2.495334 8.512012 16.09491 17.84982 -10.42314 6.295622 1 8 87
19.33953 23.71815 1.130403 14.64775 6.9471 45.49808 20.37578 9.91211 -12.12486 14.38267 1 8 89
-1.648391 11.50517 -12.43687 6.809733 30.29298 16.39428 27.62634 11.75494 29.45647 13.30607 1 8 94
13.00536 -0.5680239 7.172529 1.529634 -7.257044 6.889921 -3.845955 1.011416 -6.176158 1.306854 1 8 95
-23.22759 -18.56527 -30.82053 -23.40495 -22.68475 -17.05109 -34.77991 -18.0815 -18.2268 -22.98249 1 8 100
-27.39698 14.02529 -5.06302 -11.12493 -6.754493 -11.45837 -13.04695 8.882707 -5.900097 -6.426316 1 8 102
24.7663 -1.89583 14.95061 4.34526 11.68679 14.8282 24.07956 3.541548 10.78941 11.89909 1 8 104
1.232159 28.51845 2.376588 14.50372 38.21424 15.99953 37.03596 38.93109 27.2782 22.67666 1 8 110
-32.44552 -9.75567 -22.7082 -6.749582 -16.86294 -31.6201 -26.06033 19.29794 2.543681 -13.81786 1 8 114
27.74508 -4.347936 20.34299 5.133655 9.237799 -0.4189237 31.46185 -26.14919 21.82402 9.425484 1 8 119
-0.4938029 1.986831 -13.00442 -2.101393 4.425814 -2.268286 -1.368177 -4.275056 10.14997 -0.7720577 1 8 121
27.81734 -7.145814 17.1453 20.16106 10.24634 18.50877 27.31172 28.20233 6.780716 16.55864 1 8 125
17.31666 11.9857 1.327957 12.30109 32.61123 16.14153 42.81133 31.8024 21.80716 20.90056 1 8 130
8.814004 -2.773959 -20.31945 5.659788 13.17799 9.99723 2.580219 5.754949 2.935719 2.869609 1 8 131
-10.26309 -4.964424 10.53621 6.411025 1.618334 -22.97863 -26.76618 -18.14599 9.504015 -6.116526 1 8 137
18.6822 6.179051 -4.944809 11.97185 2.079258 20.91582 -3.529296 14.77028 2.81962 7.660442 1 8 138
-17.37635 -26.81696 -7.399152 -13.97884 -24.9044 -24.78376 -32.40988 -9.101809 -30.20782 -20.77544 1 8 140
33.39443 -24.53075 25.12057 19.87836 15.51189 2.205714 38.79906 -19.39207 26.26713 13.02826 1 8 143
-27.00626 -11.41949 -9.401481 -7.324253 14.29158 -8.457011 -18.70741 17.66716 -19.3645 -7.746852 1 8 148
-3.873107 9.856857 -13.37402 -4.607942 6.438629 4.765821 1.277637 10.07082 5.943218 1.833102 1 8 149
24.6805 21.37253 16.91799 13.68182 18.27142 21.26246 25.61448 17.56345 6.7425 18.45635 1 8 153
8.280204 -19.92863 12.83489 10.68489 7.442172 -1.565096 12.72478 13.14487 0.5752133 4.910367 1 8 157
24.85116 -5.567351 6.691175 10.1287 3.204475 10.53596 18.72264 -1.514621 6.569154 8.180142 1 8 161
52.43448 -13.21142 26.7527 27.52212 2.813173 -28.77521 14.17278 6.105547 2.940201 10.08382 1 8 163
-27.40487 73.00579 -34.22735 -28.56453 -17.25843 -21.30546 -15.65216 10.55881 -20.00491 -8.98368 1 8 166
0.131145 -28.9022 -3.009321 -9.10246 -4.43717 -19.99359 26.51794 -11.75668 11.81273 -4.3044 1 8 170
51.56094 0.2397818 19.75113 17.68899 18.63267 13.47869 53.01394 -0.3603747 14.8456 20.98348 2 8 1
29.81556 15.83099 13.31827 19.00096 23.37099 27.33383 44.50478 11.71021 14.94777 22.20371 2 8 7
36.17738 -5.077015 11.41723 20.78846 16.39406 12.09387 37.2062 72.29755 16.59365 24.21015 2 8 9
37.99695 5.22076 22.68132 31.01517 -2.195422 28.91518 -10.58052 -9.746398 -14.41779 9.876585 2 8 14
31.41926 12.34729 16.27647 13.47344 7.273015 28.14749 30.52132 -4.838878 9.907214 16.05851 2 8 16
-3.031752 3.050873 -3.063662 1.427356 -5.007528 -13.75953 -1.892104 -8.771326 4.924979 -2.902521 2 8 20
25.11584 4.927793 22.07654 25.66038 7.449122 23.21422 22.18909 2.872067 -0.4856757 14.77993 2 8 23
28.49837 -3.67164 8.1289 10.66226 3.843639 7.310043 25.21365 4.938874 3.040721 9.773869 2 8 27
17.83326 -13.52496 13.43673 -2.125502 11.88635 1.856014 4.414884 15.45305 16.92602 7.350649 2 8 31
-3.695841 -9.119333 -15.67656 -0.714386 3.13647 -4.058293 5.982993 0.1988653 4.594409 -2.150186 2 8 39
28.06469 11.34654 35.66913 26.40579 2.669592 10.46048 12.97009 23.14251 25.00632 19.52613 2 8 42
2.383564 20.51727 -0.7329448 7.749229 -4.485768 0.4541119 27.51686 10.33687 18.90307 9.182473 2 8 44
6.891045 -11.5382 -22.61889 -4.389473 18.35447 13.88712 23.10325 16.38108 11.92222 5.776958 2 8 46
-0.2921943 2.191962 -8.96466 4.497954 21.01111 1.91191 3.623352 14.95377 18.27728 6.356721 2 8 53
12.61243 13.0034 2.023683 3.015012 20.7977 25.56587 40.17658 15.27733 25.00976 17.49798 2 8 56
36.76361 10.94051 4.601408 19.119 15.39547 18.18067 16.29005 13.63801 6.777323 15.74512 2 8 59
-8.174869 -9.651865 -22.39707 -17.16172 -0.7667643 4.520135 11.18837 -5.194053 -3.605956 -5.693755 2 8 61
-14.87064 24.13215 -22.69652 1.626551 -15.78872 19.30449 -20.90195 25.76491 -17.53538 -2.329457 2 8 64
26.61296 6.27175 22.95757 32.5062 15.81149 21.19564 31.96941 19.54593 10.09967 20.77451 2 8 68
31.97742 -0.1906955 16.0154 10.50621 14.09082 11.70099 32.90358 -13.17722 21.09821 13.88053 2 8 70
23.47992 -3.742061 8.583901 3.136215 -11.96526 7.649563 1.235163 -15.94876 5.496077 1.991639 2 8 77
28.87064 -12.74873 29.4895 35.867 31.70265 15.83322 12.70864 54.30235 10.47038 22.94396 2 8 78
38.10559 -13.11712 19.30926 0.05911018 19.96169 11.57389 28.44264 -10.15537 11.49823 11.74199 2 8 83
-8.818719 -27.81122 -10.10102 -13.87479 15.79147 -26.43726 15.79358 2.01607 19.67971 -3.751354 2 8 86
-23.4038 13.22152 0.002554258 -7.227996 7.957493 -2.201046 33.09346 -10.76951 9.348842 2.224613 2 8 90
13.72316 14.92983 12.69808 28.68025 50.01595 42.11986 59.32141 40.6508 23.13106 31.69671 2 8 92
-5.894524 -39.46692 -6.689554 0.03583836 0.8630303 -42.57199 19.50926 5.277811 12.57659 -6.262272 2 8 97
26.30985 26.94034 20.22328 27.12209 18.23579 28.74658 13.25855 4.926686 20.85338 20.73517 2 8 98
-24.51535 -14.43287 -13.89884 -5.104696 -14.57982 -16.87522 -34.06822 14.96065 -20.42723 -14.32685 2 8 106
-8.891186 23.41177 -9.623971 4.933583 -23.60761 -1.176209 -29.43977 -17.73697 -29.94594 -10.2307 2 8 108
30.05996 -7.233276 19.0152 28.23484 10.93272 7.810959 21.40448 1.128182 3.266639 12.73552 2 8 109
22.69382 -6.250226 28.42624 4.93408 7.175209 -1.435668 35.99816 14.11176 11.48212 13.01506 2 8 111
10.13149 3.547485 -9.868118 8.040021 9.227353 10.77133 12.4161 5.077056 -6.843109 4.722179 2 8 116
13.30974 8.159157 6.043485 28.18333 5.964963 15.27579 8.349707 -41.32946 12.02278 6.219943 2 8 122
5.634403 -1.242858 -14.25034 3.776285 9.39522 -12.40665 24.79353 0.4163261 7.700537 2.646273 2 8 124
16.87114 -11.60751 3.405185 4.642057 22.19675 3.234014 24.56444 9.835509 18.52205 10.18485 2 8 127
8.430265 34.15211 7.900309 35.11198 27.49259 24.44129 32.22703 25.82266 9.477446 22.78397 2 8 129
21.11241 -1.890656 6.682976 -9.996493 -1.439317 -5.193071 0.5185608 -23.5955 12.78228 -0.1132007 2 8 132
-13.92166 15.62609 -7.724122 11.48328 -2.658389 -1.6353 19.71922 -22.7708 1.031143 -0.09450281 2 8 134
12.55354 2.357376 -10.43318 15.25988 9.401409 9.454074 19.95969 28.09402 4.572006 10.13542 2 8 141
26.68661 -8.972396 2.648583 30.40597 23.40358 18.69937 36.97471 -7.188438 14.16713 15.20279 2 8 144
40.38403 19.72083 32.93242 21.26751 26.15734 25.65473 42.61227 13.71369 34.79256 28.58171 2 8 145
24.40525 1.137825 -1.31671 5.529309 5.366204 -2.282087 7.55369 16.02458 1.450819 6.429876 2 8 152
23.48597 2.247877 12.47219 4.309777 10.86381 7.436172 13.04363 -2.272723 11.00661 9.177035 2 8 154
-28.83797 -50.34864 -8.110538 10.42709 35.37665 0.9401194 -10.63173 -102.2168 13.04187 -15.59554 2 8 156
14.58284 -6.99413 5.10113 3.167955 12.87748 -8.899007 29.4025 -1.254554 4.476162 5.828931 2 8 160
27.37941 3.698546 -26.44532 -11.90507 -4.230338 3.268017 -9.334409 3.369487 -8.088694 -2.476486 2 8 164
35.51474 -8.02245 21.46171 28.63908 25.298 15.93512 59.30928 3.36819 29.15532 23.40656 3 8 2
