Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time emo
-0.1079489 0.1305869 -0.2954268 -0.3212148 -0.1870296 -0.5360368 -0.1384671 -0.2813357 -0.3890658 -0.442298 -0.115471 -0.3192484 -0.3189207 -0.2540426 -0.2202699 -0.1706416 -0.5370077 0.08914654 -0.424301 -0.1779448 -0.1024971 0.1014883 -0.2610224 0.546115 0.03373086 0.4579598 -0.07160525 -0.01002075 0.3532065 0.08496372 0.6326243 0.08764859 0.5607888 0.1889442 0.5756676 0.2024115 0.5685267 0.06533944 0.3643209 0.2372761 -158.3166 1
-0.1661746 0.1050158 -0.2957575 -0.2947495 -0.1502438 -0.5269083 -0.1053297 -0.2667521 -0.3610589 -0.4194588 -0.1416569 -0.3058513 -0.2777184 -0.2294777 -0.1848878 -0.1330322 -0.5056126 0.08204899 -0.3760642 -0.1657597 -0.09813634 0.1156384 -0.2476627 0.5264332 0.04104503 0.4640351 -0.08383271 -0.009897458 0.3540804 0.08795346 0.583613 0.07655463 0.5218898 0.1702408 0.546986 0.161533 0.5230383 0.02947762 0.3400612 0.2068634 -156.3126 1
-0.1279377 0.121427 -0.294819 -0.2923921 -0.1249746 -0.5073783 -0.08786006 -0.2541593 -0.3330502 -0.4039721 -0.1446088 -0.3033066 -0.245392 -0.2141349 -0.167855 -0.09557878 -0.4778588 0.06840278 -0.319747 -0.1363831 -0.09889789 0.1201159 -0.2357186 0.4981542 0.04762398 0.4310288 -0.09142897 -0.01633202 0.3551238 0.08677761 0.5242738 0.0859341 0.4801956 0.1429014 0.5152051 0.1212484 0.4725711 0.002403836 0.3117859 0.1701659 -154.3086 1
-0.04955491 0.1473152 -0.2895707 -0.2878638 -0.101941 -0.4734084 -0.0789936 -0.2642672 -0.3082434 -0.3845556 -0.1259638 -0.3115311 -0.2232162 -0.2062741 -0.1584982 -0.05790365 -0.4503951 0.05676874 -0.2749768 -0.09767807 -0.1033393 0.1220863 -0.2280649 0.4686897 0.04231357 0.4151924 -0.09430356 -0.02572638 0.3560492 0.07345851 0.475663 0.1018417 0.451474 0.1134394 0.4725464 0.08046844 0.429833 -0.01488789 0.2801841 0.1282097 -152.3046 1
-0.07279451 0.1020638 -0.2785154 -0.2607365 -0.07755104 -0.4150263 -0.06011832 -0.2772965 -0.2837965 -0.3492714 -0.1021193 -0.3099207 -0.2029567 -0.1927495 -0.1476543 -0.03032172 -0.4263578 0.04399859 -0.2355029 -0.05632384 -0.1109817 0.1188011 -0.2180459 0.4497436 0.0453471 0.3899798 -0.09311038 -0.02655922 0.3677899 0.0538695 0.450208 0.1162413 0.4417673 0.09561437 0.4358761 0.04304913 0.4016805 -0.03721062 0.2502354 0.08380238 -150.3006 1
-0.0587059 0.0649666 -0.2462445 -0.2367049 -0.0562891 -0.351722 -0.05436665 -0.2709925 -0.2549146 -0.3119138 -0.09132373 -0.2870816 -0.190612 -0.1872405 -0.1414907 -0.014268 -0.4018227 0.04367006 -0.1921341 -0.02322498 -0.120273 0.1143209 -0.2023249 0.4317328 0.05576982 0.3783666 -0.089825 -0.02854495 0.3636477 0.03384763 0.4176244 0.1151723 0.4226087 0.07870222 0.405089 0.01093382 0.3558105 -0.05581854 0.2229888 0.04428033 -148.2966 1
-0.1640839 -0.01503272 -0.1876809 -0.2175019 -0.03216042 -0.2825136 -0.05202341 -0.2533776 -0.2318612 -0.269032 -0.09467971 -0.2399119 -0.1980951 -0.1788072 -0.1320828 -0.001838042 -0.3725197 0.04112814 -0.1471292 -0.01188918 -0.1263984 0.1097677 -0.1797342 0.4160233 0.08143078 0.356861 -0.08127546 -0.01664724 0.3576188 0.02642133 0.3951003 0.1223205 0.4327512 0.08602556 0.3636601 -0.001414512 0.3239956 -0.05414808 0.1943521 0.02618477 -146.2926 1
-0.1330823 -0.006994114 -0.1277849 -0.2068149 -0.02704491 -0.2281415 -0.06656358 -0.2366851 -0.2125644 -0.2402711 -0.1014723 -0.1911198 -0.2230674 -0.1744177 -0.1377985 0.0006377657 -0.351932 0.04677222 -0.1038101 -0.02697859 -0.1338985 0.09852251 -0.1606758 0.3893982 0.1026113 0.3134327 -0.07152882 -0.01345381 0.3252657 0.02682338 0.3492974 0.1412494 0.4348726 0.09159401 0.3111123 0.009700515 0.2800617 -0.02605242 0.1663906 0.01736213 -144.2886 1
-0.2194113 -0.002076136 -0.07729174 -0.1724868 -0.03160877 -0.1831932 -0.06923661 -0.2223007 -0.1819625 -0.2086653 -0.08059729 -0.1271535 -0.2430532 -0.176645 -0.1455687 -0.006501281 -0.3422541 0.04550427 -0.05342513 -0.04815602 -0.1462875 0.07693508 -0.1442486 0.3641618 0.1185128 0.2651628 -0.06138523 -0.006827072 0.2955624 0.03845922 0.2904075 0.1879696 0.4232834 0.1107702 0.2635677 0.04433225 0.2367239 0.01430162 0.1447215 0.01897383 -142.2846 1
-0.2253158 0.06382138 -0.04724699 -0.1582246 -0.04464675 -0.1669523 -0.08808848 -0.1848381 -0.1481767 -0.1865332 -0.04847221 -0.05881811 -0.266444 -0.1824228 -0.1637392 -0.0217356 -0.3330631 0.04321094 0.01203459 -0.0672079 -0.1667705 0.04966333 -0.1328689 0.3362243 0.1316972 0.2349798 -0.05454747 -0.01462729 0.257491 0.04955031 0.2336816 0.2279616 0.4070975 0.1111145 0.1955441 0.07289085 0.2021459 0.05597492 0.1031176 0.02616711 -140.2806 1
-0.2904919 0.08860243 -0.02025821 -0.1672277 -0.05316519 -0.1693296 -0.1050309 -0.1442187 -0.1136879 -0.1558714 -0.02068057 0.01565761 -0.2979918 -0.1877632 -0.1794384 -0.03668213 -0.3123108 0.03716075 0.09100415 -0.08124166 -0.1818662 0.02713827 -0.1272997 0.3149457 0.1431949 0.2082077 -0.05723064 -0.02634681 0.2266953 0.05818878 0.1871855 0.2663919 0.4027739 0.1023031 0.1544623 0.09235493 0.1792358 0.08812329 0.07910038 0.03475339 -138.2766 1
-0.3928463 0.06425749 0.008552584 -0.2019418 -0.05614308 -0.1847695 -0.1171292 -0.1128778 -0.08714192 -0.1169883 -0.001878385 0.07033569 -0.3306676 -0.1766946 -0.1881086 -0.04811291 -0.2749217 0.03303785 0.1581412 -0.09730365 -0.1844838 0.01907879 -0.1251188 0.2856938 0.1473748 0.2040595 -0.06559768 -0.03549797 0.2026058 0.05885053 0.1579602 0.3019864 0.4141193 0.08875544 0.1322012 0.09639374 0.1736422 0.1140492 0.07370813 0.04617189 -136.2726 1
-0.3700618 0.06779777 0.03123355 -0.2415781 -0.05945017 -0.2048276 -0.1293099 -0.0840013 -0.05811537 -0.07764281 0.0009906749 0.08232843 -0.3338641 -0.1723921 -0.1948791 -0.06144155 -0.2260199 0.03314931 0.1909736 -0.1074054 -0.1786269 0.01258357 -0.1240775 0.2443234 0.1381648 0.1978433 -0.07964528 -0.04695717 0.1557039 0.04458288 0.1435275 0.3244454 0.4170395 0.06289615 0.1051816 0.08837919 0.175978 0.1327431 0.06446316 0.05172069 -134.2685 1
-0.3484117 0.06037335 0.03397043 -0.2577546 -0.0578151 -0.2052002 -0.133628 -0.05981725 -0.008109077 -0.0340852 -0.01207937 0.07091413 -0.2745924 -0.1639765 -0.1901834 -0.06958963 -0.1661306 0.03639546 0.1876179 -0.09035148 -0.1675497 0.006175124 -0.1157267 0.1940349 0.1245067 0.1891727 -0.099131 -0.04774976 0.08952843 0.03616774 0.1297364 0.3355774 0.39469 0.04640738 0.07002428 0.08676243 0.1654195 0.1369389 0.04392036 0.04559719 -132.2645 1
-0.3116845 0.07006431 0.0312053 -0.2323304 -0.05015713 -0.185612 -0.1300413 -0.02978537 0.04925046 0.008669758 -0.02741131 0.06133061 -0.1863928 -0.1704367 -0.1900852 -0.07786819 -0.1167417 0.02440251 0.1683579 -0.04348145 -0.1707074 -0.01813278 -0.1084225 0.1406809 0.1086862 0.1764295 -0.1261424 -0.0518706 0.02027381 0.03960262 0.1308137 0.3375772 0.3818613 0.02699723 0.005691714 0.08754511 0.1543892 0.1196192 -0.006425862 0.003431384 -130.2605 1
-0.2389472 0.1015356 0.01883724 -0.2012059 -0.03844162 -0.1580161 -0.1273288 -0.01103313 0.07430582 0.05320974 -0.008083424 0.04491496 -0.1237788 -0.170389 -0.1890235 -0.07624846 -0.06543011 0.01047853 0.1458467 0.001639465 -0.1752556 -0.04479862 -0.1004517 0.08653168 0.09169018 0.1576315 -0.1581724 -0.05888264 -0.04412854 0.0522497 0.1262136 0.3295348 0.3645478 -0.003824491 -0.05825805 0.09134773 0.1249375 0.08957861 -0.05778755 -0.06044658 -128.2565 1
-0.06291033 0.1706085 0.01618742 -0.1784891 -0.02571326 -0.1319398 -0.1247738 0.01790076 0.06804281 0.0867699 0.04674911 0.03508634 -0.09387271 -0.1727304 -0.1886054 -0.06875224 -0.007580125 0.0003108025 0.1217975 0.02962997 -0.1750154 -0.06935999 -0.0933007 0.02846084 0.07414389 0.1471902 -0.191128 -0.07244138 -0.1003244 0.05862217 0.1210896 0.3099667 0.3368657 -0.05121397 -0.1305561 0.0866207 0.08477072 0.051053 -0.1158109 -0.1339168 -126.2525 1
0.0282757 0.1735717 0.03446029 -0.1302699 5.099376e-05 -0.09515522 -0.09655038 0.05855844 0.06056676 0.1141046 0.10921 0.06072908 -0.06116922 -0.1704825 -0.1694016 -0.04987482 0.05971592 -0.01468806 0.09040777 0.04901546 -0.1671795 -0.09119821 -0.08824707 -0.02708537 0.05852109 0.1352282 -0.2209298 -0.07928564 -0.1459741 0.06586141 0.1177399 0.2959267 0.296111 -0.08354692 -0.1998253 0.08043956 0.04017272 0.01179706 -0.1781734 -0.2021261 -124.2485 1
0.1849394 0.1943783 0.06320187 -0.05535837 0.03705146 -0.0492176 -0.05709289 0.1087313 0.06834937 0.1425496 0.1535996 0.09925711 -0.01646975 -0.1661053 -0.1337916 -0.02341787 0.1281483 -0.02886742 0.05352873 0.06592553 -0.1608502 -0.1144905 -0.09263369 -0.07931104 0.03636087 0.1130782 -0.2529197 -0.09734023 -0.2007437 0.06965215 0.1098401 0.2700087 0.2402155 -0.1231662 -0.2715257 0.05797546 -0.01224722 -0.0286942 -0.2485317 -0.2805711 -122.2445 1
0.2355787 0.1850714 0.09791188 0.05486137 0.07643946 0.01559689 -0.0003774434 0.143067 0.09561681 0.1870913 0.1930341 0.1163301 0.034064 -0.1598907 -0.08909186 0.0001166423 0.194424 -0.04802177 0.01915941 0.08293993 -0.1627093 -0.1364601 -0.1054482 -0.1143673 0.01174527 0.1054915 -0.2802855 -0.1125425 -0.2414702 0.06975473 0.1072142 0.2392169 0.199536 -0.1594456 -0.3260856 0.0209318 -0.05281842 -0.07607327 -0.3008327 -0.359509 -120.2405 1
0.2494511 0.1671686 0.121991 0.1577254 0.120344 0.09249142 0.05470604 0.1578346 0.106961 0.2263343 0.2044436 0.1185453 0.06829756 -0.1492006 -0.04130139 0.02814345 0.2640385 -0.06587365 -0.0002715945 0.09126455 -0.1600132 -0.1506045 -0.1130896 -0.1344864 -0.0007565498 0.0864264 -0.2985041 -0.1209362 -0.2695956 0.07069113 0.1098126 0.2076671 0.1851912 -0.1928437 -0.3550853 -0.01673456 -0.08338211 -0.1309559 -0.340004 -0.4341308 -118.2365 1
0.2775187 0.189099 0.1458058 0.2449155 0.1603434 0.1787248 0.08628971 0.1590676 0.1007485 0.2389193 0.1780068 0.1270186 0.08064608 -0.1254389 -0.0001213257 0.05855281 0.3297293 -0.07380416 -0.01098643 0.08937204 -0.146677 -0.1523608 -0.1076245 -0.1578652 -0.001183635 0.06516013 -0.3019007 -0.1161448 -0.2946649 0.06847861 0.0980638 0.1718481 0.1748174 -0.2154464 -0.3922809 -0.05374929 -0.1244707 -0.1756658 -0.3842192 -0.4881953 -116.2325 1
0.1648401 0.1714158 0.1693416 0.3394623 0.1908773 0.2651421 0.1180825 0.1435679 0.0927861 0.2535054 0.1267131 0.1552922 0.08761282 -0.09950748 0.03391254 0.07988394 0.3804407 -0.08581975 -0.00407238 0.09668736 -0.1291267 -0.14801 -0.08319804 -0.1777197 0.000505358 0.04678535 -0.2946935 -0.09513715 -0.3044919 0.06306455 0.0765437 0.1520231 0.1682145 -0.2150554 -0.4157587 -0.0789403 -0.1629337 -0.2086487 -0.4138901 -0.524189 -114.2285 1
0.1509876 0.1969985 0.2024046 0.4337267 0.2108872 0.3266558 0.1282896 0.1337985 0.0946243 0.261589 0.05262082 0.1867522 0.104962 -0.07985497 0.04908577 0.0842906 0.4143198 -0.1068669 0.02630552 0.09847493 -0.1135631 -0.1490849 -0.0568817 -0.208066 -0.006546599 0.02891276 -0.2882549 -0.08025711 -0.3261399 0.04844608 0.03895997 0.1418738 0.1468771 -0.2223642 -0.4492489 -0.1004832 -0.2028022 -0.2254507 -0.4438744 -0.5468381 -112.2244 1
0.1044928 0.1975754 0.2473818 0.5235568 0.22076 0.3613545 0.1359313 0.1171439 0.114781 0.2805112 -0.01601716 0.2082393 0.1412802 -0.05134184 0.05883599 0.0791825 0.4313813 -0.1304594 0.07549243 0.09602594 -0.1036301 -0.1554819 -0.0337077 -0.2323108 -0.01513592 0.02015979 -0.2880565 -0.07021309 -0.3510455 0.03697262 -0.0008585632 0.1298476 0.1073075 -0.2351123 -0.4719437 -0.116189 -0.2426495 -0.2372422 -0.4586635 -0.5671839 -110.2204 1
0.03025959 0.172856 0.3000593 0.5714799 0.2298013 0.3874155 0.1495737 0.1133816 0.1360028 0.3201109 -0.07407548 0.220237 0.1703196 -0.03134158 0.07367085 0.07382412 0.437667 -0.1452779 0.1403609 0.09202931 -0.09526601 -0.1681121 -0.01708561 -0.2330658 -0.0318464 0.02404908 -0.2920662 -0.06960802 -0.3667594 0.02764491 -0.01652888 0.1110129 0.06310908 -0.256573 -0.4876684 -0.1381507 -0.2670745 -0.2533717 -0.4694862 -0.5951054 -108.2164 1
-0.1014313 0.1118968 0.3428755 0.5627919 0.2359175 0.4025298 0.1568451 0.1190886 0.136607 0.3687054 -0.1158894 0.2265608 0.1802007 -0.0004249801 0.09911572 0.07045343 0.4446556 -0.1506352 0.2109529 0.0924146 -0.08163752 -0.1781319 -0.006302841 -0.2179212 -0.04898977 0.05953624 -0.2883878 -0.06784812 -0.3723585 0.0179874 -0.01224029 0.09837225 0.02075245 -0.2715527 -0.492242 -0.1557195 -0.2761663 -0.2697674 -0.4756037 -0.6124231 -106.2124 1
